"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11"
"eff1_kw",1.68469181051478,0.623556941282004,0.898775293026119,0.942030448000878,1.99168767686933,1.85457827057689,1.07546146120876,0.200058166868985,1.42243752954528,1.47269106144086,1.78999426634982
"eff1_gp",1.77586536249146,1.62611522525549,1.57761990698054,0.578524140641093,1.40516533702612,1.2698199688457,1.69716408383101,1.42266294965521,1.80509175360203,1.1104368371889,0.538966835476458
"eff2_kw",0.620023722294718,0.00381569005548954,1.09270317433402,1.71031449642032,1.27965015452355,1.83304208982736,1.18022735370323,0.2938859956339,1.09238765574992,0.864348353818059,0.0260012727230787
"eff2_gp",1.38748206151649,0.565201082732528,1.58138293679804,0.0937347770668566,0.0327039882540703,1.41965879686177,0.00434878608211875,0.0836484148167074,1.88407746562734,1.53346811560914,0.804672699887305
"eff3_gamma",0.393473082222044,3.68572631385177,5.4713727068156,4.48094494640827,0.828970372676849,6.11954478081316,13.8017116254196,18.6212808545679,5.55019982159138,3.26240150257945,2.86250640638173
"eff4_gamma",5.29788665473461,12.2421510703862,10.0381843140349,1.82162873446941,8.01256121136248,17.3247273080051,19.7327128238976,18.6665437417105,9.01744315866381,4.64185356162488,14.6401158766821
