"","cpdp","xswcpdp","xcwcpdp","xcwccpdp","xswccpdp","pdp","ale","grid","NA"
"1",-1.0049010549378,-1.00506923416975,-1.00334907117127,-1.00521117200422,-1.00363625591222,-0.989121502710162,-1.00490844531288,-0.999522206839174,0
"2",-0.965604169564665,-0.965760795495308,-0.967681642557115,-0.966276904959746,-0.968514475883644,-0.949824617337025,-0.965743177790868,-0.959082946917042,0
"3",-0.931197701494167,-0.931342963432913,-0.928056932941837,-0.930857000848706,-0.927827968879118,-0.915418149266533,-0.931203358035379,-0.923842648845166,0
"4",-0.889175497639482,-0.889305649627619,-0.887907359358556,-0.889115558990601,-0.888136591929972,-0.873395945411845,-0.889395548484483,-0.880995602970943,0
"5",-0.845477341578487,-0.845590703627808,-0.847388615199237,-0.845613770581134,-0.847373497369484,-0.829697789350851,-0.846162309175622,-0.836645287163556,0
"6",-0.807437717085208,-0.807535819817262,-0.806277997944325,-0.807552705497079,-0.806385942488403,-0.791658164857575,-0.807771782781192,-0.798191840294749,0
"7",-0.769886977405142,-0.769969601814911,-0.77312240910726,-0.77012193686259,-0.773443398239005,-0.754107425177505,-0.770284541606234,-0.760358765423298,0
"8",-0.734354814023463,-0.734422523755739,-0.736586725683104,-0.734374939451588,-0.736571518556738,-0.718575261795828,-0.73444352750448,-0.724663019552827,0
"9",-0.702947671427323,-0.703002043198489,-0.701846930427407,-0.702954197761136,-0.701632521335739,-0.687168119199688,-0.703119453247416,-0.693186371773481,0
"10",-0.663504889645515,-0.663542369115671,-0.662060192580475,-0.663525604139535,-0.661917891918185,-0.647725337417879,-0.663471480607486,-0.653744608489797,0
"11",-0.624707750025218,-0.624728520161406,-0.627673049296964,-0.624760802810207,-0.62766137136584,-0.608928197797582,-0.624620412569507,-0.615031952876598,0
"12",-0.579123081203606,-0.579124188565926,-0.578602237957726,-0.579247208214693,-0.57867697677963,-0.563343528975971,-0.578706382392926,-0.56963524681516,0
"13",-0.52820016094687,-0.528179426047382,-0.530072275807123,-0.528466560503547,-0.530168228404259,-0.512420608719233,-0.527938306343562,-0.519012950137258,0
"14",-0.48338392568022,-0.483344279106767,-0.483089993786477,-0.483548127940054,-0.483507736071684,-0.467604373452586,-0.483416386552104,-0.474520914591849,0
"15",-0.445629747111627,-0.445574575145061,-0.443604242467007,-0.445593752939009,-0.443590839409003,-0.42985019488399,-0.445845809886047,-0.43707059495151,0
"16",-0.40850835559945,-0.408438446270076,-0.405765174633419,-0.408648162242172,-0.405946771613431,-0.392728803371814,-0.408823294580335,-0.400265964400023,0
"17",-0.368065498269747,-0.367980312382233,-0.367184120586936,-0.368049134348339,-0.367227609320318,-0.352285946042112,-0.368520106897627,-0.36017893621698,0
"18",-0.327742328366019,-0.327642901034213,-0.328444107527284,-0.327774830910056,-0.328481072767593,-0.311962776138383,-0.328133232977185,-0.320212203068659,0
"19",-0.282060128551213,-0.281945951523707,-0.280862871270691,-0.282151707473309,-0.280977748529907,-0.266280576323577,-0.282293805244817,-0.274924537036568,0
"20",-0.235278619338522,-0.235151012165835,-0.234612388107303,-0.235341683221351,-0.2347912400456,-0.219499067110886,-0.235403406024164,-0.228525083474815,0
"21",-0.198748034262097,-0.198611177414673,-0.200779942518968,-0.198476521745764,-0.20022891460994,-0.182968482034462,-0.198708477716947,-0.192270259745419,0
"22",-0.153237928382287,-0.153091101494715,-0.150959937760135,-0.153521895004567,-0.15139665982569,-0.137458376154652,-0.153047596530864,-0.147068557664752,0
"23",-0.111970676614798,-0.11181632785287,-0.110586357531655,-0.1120030719317,-0.110651864819628,-0.0961911243871631,-0.111817677863374,-0.106041676532477,0
"24",-0.072518677718956,-0.0723585418391345,-0.0719436921040754,-0.0729213932085253,-0.072411456073697,-0.0567391254913206,-0.0725538992180259,-0.0667806700803339,0
"25",-0.0329972103473326,-0.0328327555685856,-0.0343280280262471,-0.0329738445411643,-0.03435997622878,-0.0172176581196972,-0.0329218721248017,-0.0274101257883012,0
"26",0.00449839222848275,0.00466542272491303,0.00540300019211458,0.00455373107130432,0.00539628815914721,0.0202779444561182,0.00451655873643797,0.0099806587677449,0
"27",0.0461526452118581,0.0463205393978175,0.0453167284390495,0.0458970286302052,0.0451041441077198,0.0619321974394934,0.046108874836386,0.0515620020404458,0
"28",0.0838053200414253,0.0839718858189357,0.0840960546723671,0.0834672003781118,0.0838511068091712,0.0995848722690608,0.0836646069523623,0.0891866481024772,0
"29",0.124318543876866,0.12448106592491,0.126805573083042,0.124137535055107,0.126739447660475,0.140098096104501,0.124376883445878,0.129706710241735,0
"30",0.158252736070891,0.158409490896722,0.158024230978247,0.158354465096673,0.158024774097133,0.174032288298526,0.158462307842592,0.163672681841999,0
"31",0.207787846013838,0.207931804873785,0.208375172990525,0.207939271557002,0.208387442968584,0.223567398241473,0.207861197211251,0.213288474734873,0
"32",0.252101657515106,0.252229421198257,0.251859781014886,0.252249201752498,0.252225814978143,0.267881209742742,0.252117177031193,0.257698160130531,0
"33",0.292567091639104,0.292676078841648,0.295109918093909,0.292654613714883,0.295215236775883,0.308346643866739,0.292303306656105,0.298259604200721,0
"34",0.335379842642013,0.335465086206783,0.336120753058869,0.335078304175958,0.335876688509511,0.351159394869648,0.335329031190152,0.34117023027502,0
"35",0.3716402562432,0.371702767020799,0.373078497401657,0.372043407131016,0.373080569261582,0.387419808470835,0.371827658851166,0.377500276435167,0
"36",0.414157059193054,0.414190829844973,0.415289956239286,0.414058937024292,0.415245385590355,0.429936611420689,0.414296337011932,0.420070292847231,0
