"","cpdp","xsxcpdp","cxsxcpdp","pdp","ale","grid","NA"
"1177",0.000831547123321984,-0.000819217690060783,-0.00680700526807513,5.83708767138942,-0.00444868859471167,1.42488634062776,0
"1178",0.00167025497384235,-0.000399080166823831,-0.0034833140114778,5.83792637923995,-0.00357901312715719,1.60065674461231,0
"1179",0.00214325030301795,0.000980419650912245,-0.000611627211038927,5.83839937456915,-0.00318055919106894,1.69892169669839,0
"1180",0.0025893792789252,0.00092004279394652,0.000225918220476378,5.83884550354504,-0.00263206715595304,1.7900260654988,0
"1181",0.00312608658812973,0.0024644317404508,0.00121439593320249,5.83938221085424,-0.00218810535109554,1.89713624575461,0
"1182",0.00363340646488867,0.0023066620400946,0.00400612355769309,5.839889530731,-0.0017194441592093,1.99582556226271,0
"1183",0.0039582828001905,0.00244671496253653,0.00101584427947686,5.84021440706628,-0.00142204877053628,2.05781539123898,0
"1184",0.00440571653115534,0.00243696973052581,-0.00210980793785965,5.84066184079728,-0.00100447058343422,2.14185154253399,0
"1185",0.00477866066289284,0.00293062386074126,0.00247056737966444,5.84103478492902,-0.000707308023251585,2.21091146285553,0
"1186",0.0051157923701058,0.00344385375642999,0.00259257478709232,5.8413719166362,-0.000500923464495096,2.27274287703178,0
"1187",0.00545403063638374,0.00373373493884235,0.00104366218959667,5.8417101549025,-0.000172428066055219,2.3343683180414,0
"1188",0.00579277134952897,0.00418362451169769,0.00302335776790527,5.84204889561565,3.77040345765356e-05,2.39583564843002,0
"1189",0.00609624205320973,0.00434428904005233,0.00396462666604978,5.84235236631933,0.000238948815106665,2.45082786426609,0
"1190",0.0063828472646818,0.00495459562758429,0.00442803019213065,5.8426389715308,0.000402004387387717,2.50281432728979,0
"1191",0.00670372303500617,0.00574353938579935,0.00393541926901375,5.84295984730113,0.000789633255804278,2.56121116976021,0
"1192",0.00701183629592537,0.00541879246302346,0.00307881686751283,5.84326796056205,0.00119528020065113,2.61761944532308,0
"1193",0.00729994228944927,0.00578551852125047,0.0043323597224389,5.84355606655558,0.00150714547246911,2.6707920312755,0
"1194",0.00763227881913858,0.00623687471690687,0.00633422255289162,5.84388840308527,0.00180064960997667,2.73281036086395,0
"1195",0.0079092249262267,0.00649520491069693,0.00613394813044698,5.84416534919232,0.00202375981429348,2.78519402237554,0
"1196",0.00818475318519129,0.00740270674671476,0.00655062042677962,5.84444087745132,0.00231445752567966,2.8380807096435,0
"1197",0.00842804703367864,0.00710531661407333,0.00652055245721522,5.84468417129978,0.00253271860661805,2.88553228888518,0
"1198",0.00864936109724149,0.00836292054141643,0.00990556570276186,5.84490548536335,0.00269863652772653,2.92940298499793,0
