"","cpdp","xswcpdp","xswccpdp","xcwcpdp","xcwccpdp","pdp","ale","grid","NA"
"5083",-0.374676552365091,-0.454705692943216,-0.679603413976131,-0.381798944439519,-0.679770962125927,-0.292095640371652,-0.431311625259673,0.321056054644287,0
"5084",-0.331473435277869,-0.403328086078674,-0.492253357782038,-0.336707897509423,-0.49376204186446,-0.24889252328443,-0.381232093723362,0.360638915542513,0
"5085",-0.287726308251759,-0.3511410158477,-0.458525939881778,-0.323467302934623,-0.484879530833928,-0.20514539625832,-0.330125230514832,0.397176805883646,0
"5086",-0.244631441825137,-0.299590509756342,-0.448276937296178,-0.237765898741592,-0.438836286781829,-0.162050529831699,-0.279002586229801,0.430452755372971,0
"5087",-0.192465378980902,-0.237019366011559,-0.318815384135481,-0.192463478814163,-0.316423963390258,-0.109884466987464,-0.215970919778948,0.467838839683682,0
"5088",-0.127544241360333,-0.158916273436975,-0.158799266855888,-0.129404633503868,-0.161117776654108,-0.0449633293668946,-0.137473698614532,0.510786668993533,0
"5089",-0.0515782760770794,-0.0672422289455257,-0.116161342776939,-0.0652135065207025,-0.126320129564175,0.0310026359163589,-0.0446725820684466,0.556983362464234,0
"5090",0.0243020963707449,0.0245745076756518,-0.0376137991170523,0.0600425076222122,-0.0201618210131895,0.106883008364183,0.0486013275668051,0.599583246186376,0
"5091",0.104527794395823,0.121835754195221,0.0917178977358349,0.070107190992098,0.0663223366273101,0.187108706389261,0.147249498309782,0.641454308098182,0
"5092",0.189817470090812,0.225336084878584,0.356068846033851,0.20980060481317,0.369034359401955,0.272398382084251,0.252541329095801,0.682993024662137,0
"5093",0.265934308790853,0.317683511960338,0.338053819972285,0.24978560323724,0.316067022101805,0.348515220784291,0.346609213053127,0.717879505036399,0
"5094",0.344151003295798,0.41244289616473,0.559171348080604,0.316063612648306,0.537476784212976,0.426731915289235,0.442994874124681,0.751899838317186,0
"5095",0.448346420216673,0.538257941644957,0.719100590368686,0.442885848369046,0.705343124122299,0.530927332210112,0.570077811128462,0.794783408520743,0
"5096",0.556693477877384,0.668299250473405,0.769361612699553,0.590176455259874,0.794856933581134,0.639274389870821,0.700540044050112,0.83692489521578,0
"5097",0.674273813706692,0.808157413659979,0.983947775649834,0.651785645639165,0.96307265498297,0.756854725700131,0.838398620221995,0.880376023342833,0
"5098",0.768137882194386,0.918619243425644,1.13714706851157,0.758521264963951,1.12255341306287,0.850718794187822,0.945073950624199,0.913690416626632,0
"5099",0.893140421170669,1.06377907793637,1.24202914849704,0.894586438285776,1.24140223362214,0.975721333164107,1.08224072678945,0.956574768973514,0
"5100",1.01983789579108,1.2083261677064,1.72053306401532,1.05336816411115,1.71817692640824,1.10241880778452,1.21480022514169,0.998738036956638,0
"5101",1.03035472216155,1.22145910068287,1.47168489939883,0.987669874249381,1.43663969843118,1.09302966099463,1.253587372314,-0.999853434972465,0
"5102",0.915251702252376,1.08611112790027,1.43802290988678,0.936924060721846,1.44651243538501,0.977926641085458,1.12619051597849,-0.960555601483211,0
"5103",0.804437438724068,0.954286806597784,1.20230673578152,0.805754440784065,1.19621556685018,0.867112377557148,0.998599840859882,-0.921603104434907,0
"5104",0.696431711242243,0.825068141285764,0.894216165047316,0.679634086159425,0.883241698059289,0.759106650075322,0.867651284241803,-0.882315248642117,0
"5105",0.579724553068596,0.685271607084458,0.847614067063438,0.565359770667307,0.828624029242445,0.642399491901676,0.722798822194095,-0.838074506409466,0
"5106",0.465036107753825,0.548205947514921,0.521180161229274,0.483388798047274,0.52982948325687,0.527711046586907,0.578974727164309,-0.792431215709075,0
"5107",0.365522605701209,0.4297386694841,0.588719468630282,0.394962429439394,0.603071131245524,0.428197544534291,0.454650186315762,-0.750771511290222,0
"5108",0.28508469651062,0.334321716825083,0.371865225769606,0.30631822593879,0.390831847984244,0.347759635343701,0.355675181255837,-0.715482819546014,0
"5109",0.202251859590873,0.236333422307481,0.256167884215104,0.183751038022293,0.243069871950877,0.264926798423954,0.255875667894478,-0.677417977154255,0
"5110",0.126767609991589,0.147194554803259,0.198232398186617,0.104375007778463,0.170569858959025,0.18944254882467,0.165967655110095,-0.6409917228017,0
"5111",0.0614761151078144,0.0701356483650568,0.0579034318046533,0.0901684208541444,0.0752804217211705,0.124151053940896,0.0889421922974469,-0.607953519001603,0
"5112",-0.0183703371899426,-0.0241497543583106,-0.0374458562357277,0.00542206825074472,-0.0192694701281258,0.0443046016431387,-0.00477904511019678,-0.565303140589967,0
"5113",-0.0955348112679895,-0.115417523336115,-0.12380009081099,-0.0905898670456707,-0.122785152399815,-0.0328598724349082,-0.0954407205125716,-0.521276202555746,0
"5114",-0.17107506280035,-0.20497662854967,-0.301784709956889,-0.163012923465949,-0.29999620021844,-0.108400123967269,-0.184360008992605,-0.47483901062049,0
"5115",-0.233810689425849,-0.279530680624323,-0.444051453802702,-0.219913882429941,-0.424369422958862,-0.171135750592768,-0.258480804280632,-0.43306321375072,0
"5116",-0.290318738866204,-0.346800794799691,-0.400505731703566,-0.316576627664174,-0.417281077887456,-0.227643800033123,-0.325536613463715,-0.392172431200743,0
"5117",-0.341889605563817,-0.40824667517844,-0.46916962206701,-0.300359914438566,-0.434736742613856,-0.279214666730735,-0.387163910118362,-0.351258608289063,0
"5118",-0.387531835090086,-0.462612880410869,-0.679454739758252,-0.382412504910033,-0.670648343143355,-0.324856896257004,-0.441733144647412,-0.311121182506904,0
"5119",-0.42619593840129,-0.508592467729333,-0.61163378209708,-0.406614373072804,-0.59813779333543,-0.36352099956821,-0.487327352656091,-0.273041021917015,0
"5120",-0.464263610382881,-0.553710271593366,-0.664746907378629,-0.517869564501023,-0.725895180472932,-0.401588671549799,-0.531559096086487,-0.23009274196811,0
"5121",-0.491224288877252,-0.585496223613172,-0.679783705500783,-0.506119611593789,-0.685972130117938,-0.428549350044169,-0.5618347788923,-0.194577089697123,0
"5122",-0.512706063106582,-0.610651249288352,-0.555522011732663,-0.508957832787959,-0.551212930315662,-0.450031124273501,-0.586903370191296,-0.1613163250871,0
"5123",-0.531326042568235,-0.632244990045079,-0.758900944443838,-0.531255320678091,-0.756638085694076,-0.468651103735153,-0.606954131736042,-0.126322997957468,0
"5124",-0.549357966283917,-0.652782170536152,-0.612275565822587,-0.542908527748933,-0.597700596468698,-0.486683027450835,-0.625634395719991,-0.0808520760759711,0
