"","cpdp","xsxcpdp","cxsxcpdp","pdp","ale","grid","NA"
"1",0.943525543685233,0.953082965941969,0.949511864928088,0.965718528128534,0.972180604153323,-0.999133840203285,0
"2",0.847807723705965,0.861578451686974,0.863207978096097,0.870000708149267,0.876391251884094,-0.962953110970557,0
"3",0.760993808434204,0.77793994474901,0.78600186431828,0.783186792877504,0.78982409487014,-0.929681871756911,0
"4",0.66058333835382,0.673087348862894,0.681302226859456,0.682776322797121,0.687601854683449,-0.89048547854647,0
"5",0.555730882972535,0.572500558105971,0.593723543164474,0.577923867415833,0.581186859072275,-0.848502157889306,0
"6",0.472006255860092,0.486321109000289,0.50001826523569,0.494199240303391,0.496872538225547,-0.814005983294919,0
"7",0.379499556826572,0.38953579735835,0.420451664983226,0.401692541269871,0.402565677272606,-0.774645029269159,0
"8",0.285083650017269,0.294451528325399,0.301835443267666,0.307276634460569,0.305689370353047,-0.732810370037332,0
"9",0.215025268982952,0.224070847781631,0.235248903741792,0.237218253426254,0.235552317157982,-0.700442983843386,0
"10",0.135588542027979,0.147148793786188,0.155629634289559,0.157781526471279,0.154812285938565,-0.662077016104013,0
"11",0.0683973415669135,0.077219293094936,0.0855427236188585,0.0905903260102139,0.0866036745559141,-0.627958926092833,0
"12",-0.0106351301643452,-0.000290492387361884,0.00871786234163488,0.0115578542789552,0.00629124511201962,-0.585416630897671,0
"13",-0.0785902700955064,-0.0735577960426107,-0.0689644169994348,-0.0563972856522062,-0.0618899125410597,-0.546243386883289,0
"14",-0.156312875528475,-0.149021965873414,-0.143119119255456,-0.134119891085175,-0.140537901695739,-0.49763584333472,0
"15",-0.218614849595415,-0.214484201764758,-0.218125251644466,-0.196421865152116,-0.20362160398094,-0.454818404167891,0
"16",-0.27266900254402,-0.270576468271625,-0.272463332110574,-0.25047601810072,-0.256956179746621,-0.413928407477215,0
"17",-0.325580629329928,-0.323707843414468,-0.317309785296473,-0.303387644886627,-0.310218485308928,-0.36929481074214,0
"18",-0.368042784071636,-0.365388869193732,-0.359270670127865,-0.345849799628337,-0.353116789180943,-0.328850879054516,0
"19",-0.399450122477229,-0.397576900101426,-0.393364008108809,-0.377257138033928,-0.384529855105111,-0.295164198391139,0
"20",-0.434746785576518,-0.433129160271893,-0.428669848286967,-0.412553801133218,-0.420588985720276,-0.251627892078832,0
"21",-0.461881771804593,-0.463022487099091,-0.460689316935246,-0.439688787361292,-0.4477313907538,-0.21175528941676,0
"22",-0.481212524937405,-0.480502465783056,-0.479835000893044,-0.459019540494105,-0.467226102384848,-0.177608139934018,0
"23",-0.499983588420205,-0.499317968850959,-0.498594946207063,-0.477790603976907,-0.486429001882972,-0.135888394378126,0
"24",-0.513805415167653,-0.511697035103002,-0.513398959679688,-0.491612430724352,-0.500209281165844,-0.0928882206510753,0
"25",-0.521537562754257,-0.522531287761554,-0.52067962978107,-0.499344578310957,-0.508074190998184,-0.0538642229698598,0
"26",-0.524808326632453,-0.52508736996523,-0.524083366994859,-0.502615342189153,-0.511781382452789,-0.00956879579462111,0
"27",-0.52196413715271,-0.519929124070305,-0.519465333571543,-0.499771152709411,-0.509345445115444,0.0370483550615609,0
"28",-0.512919875755405,-0.513106972911919,-0.511698046900075,-0.490726891312104,-0.500665207603471,0.0828238922264427,0
"29",-0.500077383996439,-0.499093493012887,-0.498327974922766,-0.477884399553138,-0.487402216230635,0.12249002514407,0
"30",-0.483065779250679,-0.48360032094658,-0.485018769574917,-0.460872794807379,-0.469694845301591,0.161182771977037,0
"31",-0.463977425621836,-0.461353606386509,-0.460840572674915,-0.441784441178537,-0.450129237944012,0.195972962398082,0
"32",-0.44085307420552,-0.438870987652226,-0.437781725242505,-0.418660089762218,-0.426741374657557,0.231372938668355,0
"33",-0.41013167017724,-0.409409448346684,-0.407065941053321,-0.38793868573394,-0.395270664088818,0.271465548593551,0
"34",-0.377193712248994,-0.376251149487557,-0.38248500897324,-0.355000727805694,-0.36231454840528,0.308776409411803,0
"35",-0.343139817463233,-0.34097446062941,-0.338720626070217,-0.320946833019933,-0.327482526773918,0.343130267560482,0
"36",-0.288477288858266,-0.287340104209469,-0.285565727428911,-0.266284304414965,-0.271664156226266,0.392029346525669,0
"37",-0.243524091766871,-0.237296825816041,-0.232753364159886,-0.221331107323571,-0.226073388382718,0.428067936487496,0
"38",-0.189483293367134,-0.18332649474665,-0.183007700422782,-0.167290308923834,-0.171794244900869,0.46772429484874,0
"39",-0.130908162675197,-0.125624671468072,-0.127293782582721,-0.108715178231897,-0.112248271327752,0.50722632875666,0
"40",-0.064968544166457,-0.060135816493647,-0.0527545196676716,-0.0427755597231567,-0.0457361673610637,0.548336972091347,0
"41",-0.00194113438015781,0.0070944036890605,0.00777176760150497,0.0202518500631426,0.0176877396027955,0.585002951696515,0
"42",0.0799395380894866,0.0900858602357563,0.0965265095566525,0.102132522532787,0.100819948707198,0.629596142061055,0
"43",0.161837563151074,0.170206465956657,0.177580571614104,0.184030547594374,0.184058405736839,0.67145371183753,0
"44",0.241964957875351,0.251603262749495,0.254619306022432,0.264157942318652,0.264937702672105,0.71027912360616,0
"45",0.348277597106325,0.359719086592404,0.36694699970059,0.370470581549625,0.371964901463822,0.759200265724212,0
"46",0.434027210845543,0.447468202545755,0.465701949786709,0.456220195288844,0.457734215305478,0.796926297061145,0
