"","cpdp","xswcpdp","xcwcpdp","xcwccpdp","xswccpdp","pdp","ale","grid","NA"
"1",-1.0049010549378,-1.0050318751275,-1.00334965704001,-1.00531065981096,-1.00372550758209,-0.989121502710162,-1.00490844531288,-0.999522206839174,0
"2",-0.965604169564665,-0.965718288818652,-0.967681371061566,-0.966361822567174,-0.968661201747772,-0.949824617337025,-0.965743177790868,-0.959082946917042,0
"3",-0.931197701494167,-0.931298182422071,-0.928056377211313,-0.930818369988283,-0.92779953229547,-0.915418149266533,-0.931203358035379,-0.923842648845166,0
"4",-0.889175497639482,-0.889260528012795,-0.887907732607959,-0.889119789337879,-0.888221950458412,-0.873395945411845,-0.889395548484483,-0.880995602970943,0
"5",-0.845477341578487,-0.845547670777893,-0.847389577979834,-0.845686337884935,-0.847431402597316,-0.829697789350851,-0.846162309175622,-0.836645287163556,0
"6",-0.807437717085208,-0.807496347055511,-0.80627790015071,-0.807555638234288,-0.80638460506889,-0.791658164857575,-0.807771782781192,-0.798191840294749,0
"7",-0.769886977405142,-0.769935025884469,-0.77312271399273,-0.770157325779384,-0.773494779324419,-0.754107425177505,-0.770284541606234,-0.760358765423298,0
"8",-0.734354814023463,-0.734393699380435,-0.73658641859268,-0.734370213998963,-0.736559327356329,-0.718575261795828,-0.73444352750448,-0.724663019552827,0
"9",-0.702947671427323,-0.702979113390711,-0.701847322857902,-0.702978153489359,-0.701598930599201,-0.687168119199688,-0.703119453247416,-0.693186371773481,0
"10",-0.663504889645515,-0.663527807460828,-0.662060174539911,-0.663527316123836,-0.66188516269475,-0.647725337417879,-0.663471480607486,-0.653744608489797,0
"11",-0.624707750025218,-0.624723119952333,-0.62767359716723,-0.624786232162846,-0.627672565049485,-0.608928197797582,-0.624620412569507,-0.615031952876598,0
"12",-0.579123081203606,-0.579130558376709,-0.578601785830109,-0.579271501173007,-0.578685594774261,-0.563343528975971,-0.578706382392926,-0.56963524681516,0
"13",-0.52820016094687,-0.528199954694689,-0.530071960902928,-0.528495437607466,-0.530166767995912,-0.512420608719233,-0.527938306343562,-0.519012950137258,0
"14",-0.48338392568022,-0.483377854463462,-0.483089678690439,-0.483581404627633,-0.483580677015469,-0.467604373452586,-0.483416386552104,-0.474520914591849,0
"15",-0.445629747111627,-0.445619331422234,-0.443603809681424,-0.445585517780377,-0.443591376633247,-0.42985019488399,-0.445845809886047,-0.43707059495151,0
"16",-0.40850835559945,-0.408494160799653,-0.405765313928565,-0.408689247458206,-0.405995241472035,-0.392728803371814,-0.408823294580335,-0.400265964400023,0
"17",-0.368065498269747,-0.368047702177364,-0.367184457357532,-0.368053114714415,-0.36723982287959,-0.352285946042112,-0.368520106897627,-0.36017893621698,0
"18",-0.327742328366019,-0.327721435122244,-0.328443943706028,-0.327786129765715,-0.328494413566573,-0.311962776138383,-0.328133232977185,-0.320212203068659,0
"19",-0.282060128551213,-0.282036264647829,-0.280862640349396,-0.282177932916645,-0.281014405765105,-0.266280576323577,-0.282293805244817,-0.274924537036568,0
"20",-0.235278619338522,-0.23525223515082,-0.234612492915152,-0.235354241387885,-0.234825814310279,-0.219499067110886,-0.235403406024164,-0.228525083474815,0
"21",-0.198748034262097,-0.198719999792677,-0.200780234778823,-0.198459821763799,-0.200178146689807,-0.182968482034462,-0.198708477716947,-0.192270259745419,0
"22",-0.153237928382287,-0.153208169978167,-0.150960084055362,-0.153532019754328,-0.15140889851556,-0.137458376154652,-0.153047596530864,-0.147068557664752,0
"23",-0.111970676614798,-0.111939629251966,-0.110586668452539,-0.112003851933979,-0.110664941358795,-0.0961911243871631,-0.111817677863374,-0.106041676532477,0
"24",-0.072518677718956,-0.0724866157309278,-0.071943644434546,-0.0729309873761825,-0.0724386729745886,-0.0567391254913206,-0.0725538992180259,-0.0667806700803339,0
"25",-0.0329972103473326,-0.0329643399301939,-0.0343279253968773,-0.0329797584569794,-0.0343756810290145,-0.0172176581196972,-0.0329218721248017,-0.0274101257883012,0
"26",0.00449839222848275,0.0045318214517745,0.00540301129885494,0.00457254972955667,0.00540973953014489,0.0202779444561182,0.00451655873643797,0.0099806587677449,0
"27",0.0461526452118581,0.046186411736641,0.0453170071046534,0.0458668929260031,0.0450723061385072,0.0619321974394934,0.046108874836386,0.0515620020404458,0
"28",0.0838053200414253,0.0838390683902953,0.0840962091310804,0.083441713569014,0.0838421271429842,0.0995848722690608,0.0836646069523623,0.0891866481024772,0
"29",0.124318543876866,0.124351831803112,0.126805611987624,0.12412156283811,0.126743113028248,0.140098096104501,0.124376883445878,0.129706710241735,0
"30",0.158252736070891,0.158285197208348,0.158024347777558,0.158366043655647,0.158014714615981,0.174032288298526,0.158462307842592,0.163672681841999,0
"31",0.207787846013838,0.207818197625844,0.208374739385278,0.207959040148463,0.208398108172668,0.223567398241473,0.207861197211251,0.213288474734873,0
"32",0.252101657515106,0.25212902477326,0.251860141081085,0.252264964750848,0.252279313249121,0.267881209742742,0.252117177031193,0.257698160130531,0
"33",0.292567091639104,0.292590683123103,0.295109758473681,0.292668992738226,0.295223569050419,0.308346643866739,0.292303306656105,0.298259604200721,0
"34",0.335379842642013,0.335398248523299,0.336120868504192,0.33504367818383,0.335838312679703,0.351159394869648,0.335329031190152,0.34117023027502,0
"35",0.3716402562432,0.371653288094298,0.373078114941206,0.372084997634439,0.373073246416584,0.387419808470835,0.371827658851166,0.377500276435167,0
"36",0.414157059193054,0.414162692425891,0.415289737002247,0.414055520147556,0.415247172499852,0.429936611420689,0.414296337011932,0.420070292847231,0
"37",0.450512881594427,0.450511363365042,0.449550032362432,0.450399949216798,0.449362993362361,0.466292433822062,0.450541399454098,0.456436473000794,0
"38",0.488567739875498,0.488558112742151,0.485412518574218,0.488398616538234,0.485202268017177,0.504347292103133,0.488629059360581,0.494456591065973,0
"39",0.527109660507386,0.527091437243864,0.526544732279668,0.527012400587145,0.526409383744001,0.54288921273502,0.527068231997105,0.532905070427805,0
"40",0.567609840447524,0.567582530139861,0.568776112318639,0.567650540070132,0.568657975061072,0.583389392675159,0.567867165905233,0.573232341678813,0
"41",0.60658709805942,0.606551372006486,0.605933442636982,0.606782694300539,0.60596585489335,0.622366650287057,0.606991357292861,0.61196038518101,0
"42",0.643153172429911,0.643110168327263,0.641257067128433,0.643067570821616,0.641580573894491,0.658932724657547,0.643480120251868,0.648210457758978,0
"43",0.678487319368483,0.678438087570258,0.679264387617113,0.678603928899767,0.679193818965774,0.694266871596118,0.678777807591399,0.683157139997929,0
"44",0.725264140737642,0.725208129512532,0.726346369056538,0.725676879731138,0.726503453540062,0.741043692965276,0.725411565109331,0.729287930708379,0
"45",0.770898158443368,0.770837214290725,0.768086394008249,0.770995292395598,0.768228223476127,0.786677710671004,0.770706756915336,0.774137037210166,0
"46",0.810850148357496,0.810786107966862,0.809972475112426,0.810795728255543,0.809776949030719,0.826629700585132,0.810634965348383,0.813271030131728,0
"47",0.847664630300071,0.847598503537144,0.849566497615757,0.847633510753854,0.849532533589527,0.863444182527705,0.847668607118026,0.849220823012292,0
"48",0.879660303191354,0.879592733770071,0.882227937247002,0.879910957857746,0.882202063202155,0.89543985541899,0.879742169566891,0.880377424713224,0
"49",0.916368222664567,0.916299149275854,0.917903862894042,0.915394610863533,0.916617991110665,0.932147774892201,0.916416216854373,0.916021902188659,0
"50",0.960324791779342,0.960253752194904,0.960890090198789,0.960185368271587,0.96082932597554,0.976104344006979,0.960501842951761,0.958563722977415,0
"51",1.00294045878688,1.00286701966317,0.996386853271068,1.00182294747801,0.994438907120499,1.01872001101452,1.00299772665837,0.999662487301975,0
"52",-0.997455225939726,-0.997329883263577,-0.998351241041423,-0.999991424469983,-1.00062748823368,-0.995831738411416,-0.997652671692644,-0.999880497343838,0
"53",-0.955332559044225,-0.95524506449707,-0.953734250519416,-0.955768008444749,-0.954331297583829,-0.953709071515915,-0.955802714504621,-0.955597428577021,0
"54",-0.921973538966573,-0.921912036545923,-0.921466119553473,-0.921618850905482,-0.921107223938037,-0.920350051438266,-0.922701965568344,-0.920734587907791,0
"55",-0.88606773389591,-0.886030504384844,-0.885843954643374,-0.886419234344224,-0.886111624668096,-0.884444246367602,-0.886364231669272,-0.883400584468618,0
"56",-0.841960256455816,-0.841947941497386,-0.842975724664328,-0.841014512226034,-0.842006939747054,-0.840336768927506,-0.84225810082006,-0.837789843678474,0
"57",-0.806290853449065,-0.806295022604488,-0.807418520985965,-0.806292100060962,-0.807372655543495,-0.804667365920755,-0.806557312084085,-0.801092604454607,0
"58",-0.765096185866394,-0.765115631919298,-0.766443162572413,-0.764539295710111,-0.765649879313652,-0.763472698338085,-0.765300155678684,-0.758904077410698,0
"59",-0.731966540078532,-0.731995548811301,-0.730819209806162,-0.731828883864982,-0.730609382790887,-0.730343052550223,-0.732062117316048,-0.725115067148581,0
"60",-0.689054788471422,-0.689092823848734,-0.687716915514706,-0.689057918647748,-0.687689300027656,-0.687431300943115,-0.689147412123302,-0.681521286386996,0
"61",-0.647353254152611,-0.647396674037553,-0.646762599246892,-0.646916930373192,-0.646338277058522,-0.645729766624302,-0.647605670215011,-0.639329587835819,0
"62",-0.608690924661034,-0.608736587210296,-0.609417032426324,-0.608347196381758,-0.609049065133375,-0.607067437132725,-0.60897554619258,-0.600353315286338,0
"63",-0.568538731420599,-0.568584205190889,-0.56999583239545,-0.567898110932299,-0.569302879885463,-0.56691524389229,-0.569091200529601,-0.560007338924333,0
"64",-0.535512796092218,-0.535556448673873,-0.535931592322998,-0.535645725220424,-0.536027250052592,-0.533889308563909,-0.535870542388032,-0.526915621403605,0
"65",-0.504351612139651,-0.504392412059444,-0.504193566715829,-0.504521931661763,-0.504386690262829,-0.502728124611342,-0.504647346199891,-0.495764279477298,0
"66",-0.462036325047262,-0.462071935102985,-0.462450377389921,-0.462893460851593,-0.463431363655503,-0.460412837518954,-0.462385545302534,-0.45356550520286,0
"67",-0.419080632758198,-0.419110029527735,-0.419623657675312,-0.419337884402955,-0.419929018905857,-0.417457145229889,-0.419517478044818,-0.410838675452396,0
"68",-0.380506783861138,-0.380530315231837,-0.378876448805772,-0.381225223943209,-0.37968906466465,-0.378883296332829,-0.380906732475452,-0.372555429507047,0
"69",-0.332084057112617,-0.332100455904179,-0.332441907138336,-0.332227336302613,-0.332598338793819,-0.330460569584307,-0.332387465390898,-0.32459770809859,0
"70",-0.288327309330828,-0.288337906396808,-0.288156204903611,-0.288351734685945,-0.288163228346504,-0.286703821802518,-0.288661612567887,-0.281343874502927,0
"71",-0.253762105576644,-0.253768720549155,-0.254014526874219,-0.253056728365439,-0.25322945432052,-0.252138618048335,-0.254031725050527,-0.247222893238068,0
"72",-0.215550005999071,-0.215552910737678,-0.21587403372861,-0.215724004973701,-0.21605537850127,-0.213926518470762,-0.215546666454939,-0.209542108979076,0
"73",-0.171394396813264,-0.171393938667618,-0.17081852570291,-0.17116867070916,-0.170641486060249,-0.169770909284954,-0.171485800316769,-0.166042758915573,0
"74",-0.126774972481471,-0.126772088337241,-0.12622718059876,-0.12657175573471,-0.12594473648398,-0.125151484953162,-0.126907356483512,-0.122120731975883,0
"75",-0.0883684438268821,-0.0883642026790877,-0.0889484365024652,-0.0889438944821459,-0.089349463927815,-0.0867449562985729,-0.0882078632994696,-0.0843329040892422,0
"76",-0.0454581085899566,-0.0454530872536519,-0.0462736551901014,-0.0455752475434825,-0.0463612684100763,-0.0438346210616473,-0.0452908977389397,-0.0421245431154967,0
"77",0.00026518146887512,0.000270258098083447,0.000564648820393959,0.000173616216300493,0.000440584123414561,0.00188866899718443,0.00014212954155024,0.00284871435724199,0
"78",0.0414699683396927,0.0414744885222765,0.0406952399679937,0.0414141403991598,0.0406330092789495,0.0430934558680019,0.0414641752628901,0.0433846473693848,0
"79",0.0865088060341262,0.0865121685541506,0.0853137912641519,0.0860933326817231,0.0848325977460227,0.0881322935624356,0.0865819692642991,0.0877092998288572,0
"80",0.128139256803259,0.128141159016416,0.128512333321375,0.127883315141116,0.12827493516229,0.129762744331569,0.128108880089718,0.128703333437443,0
"81",0.180749368337117,0.180749094618898,0.180914743399748,0.180601823101081,0.180812219795575,0.182372855865427,0.180780701958084,0.180553615279496,0
"82",0.218340056787748,0.218338136526156,0.218635647289488,0.21822671399424,0.21856757382537,0.219963544316057,0.218399692983404,0.217639539018273,0
"83",0.258464592201527,0.258460936564495,0.26001722375441,0.258225553169399,0.25974472400901,0.260088079729837,0.258798081612454,0.257267631143332,0
"84",0.29853780828458,0.298532516455606,0.298749255569823,0.29842450311275,0.298713165048989,0.300161295812888,0.299021805600335,0.296895728651434,0
"85",0.338366321500679,0.338359547345225,0.338029093433553,0.33838503323713,0.338108641842082,0.339989809028988,0.338846580896601,0.336339445924386,0
"86",0.38187094293619,0.381862740553288,0.381479163030812,0.381324531634848,0.381093382954937,0.383494430464499,0.382314138112362,0.379498444236815,0
"87",0.420121103347721,0.420111816695726,0.420391747020526,0.419688748130704,0.419809980114527,0.421744590876031,0.420489049108063,0.417517201090231,0
"88",0.457917949872181,0.457907752383392,0.457742430808844,0.457821587986291,0.457625514225706,0.45954143740049,0.458198162508123,0.455159629099071,0
"89",0.49718797226076,0.497177011596159,0.49592656510588,0.497028157541242,0.495862270192337,0.498811459789068,0.49749337499471,0.494355555921793,0
"90",0.529265087763581,0.529253668519592,0.529151784155545,0.529696610067105,0.529567850690381,0.530888575291892,0.529484782259623,0.526443639341742,0
"91",0.569053284245001,0.569041563986524,0.567889337697294,0.569477137398803,0.568332946800241,0.570676771773312,0.569237097043754,0.566343202749267,0
"92",0.604513532273287,0.604501876688928,0.602777330399465,0.604323041772471,0.60275298590282,0.606137019801598,0.604622024208823,0.602002116292715,0
"93",0.649125698454707,0.649114731516249,0.649302351235848,0.648781482115725,0.648906793200505,0.650749185983016,0.649196658372055,0.647010519057512,0
"94",0.693932898196398,0.693923527111923,0.694479313819207,0.69373880177973,0.694346817699615,0.695556385724707,0.693742096697042,0.692396451048553,0
"95",0.732667024153933,0.73265996360743,0.733554732380209,0.732666552794643,0.733555446165639,0.73429051168224,0.732606889796235,0.731791606126353,0
"96",0.766988501680026,0.766984356710079,0.766878491660504,0.767040217496164,0.767094969196276,0.768611989208336,0.76701023312815,0.766834416128695,0
"97",0.805560456062984,0.805560715768914,0.80478676769757,0.805643421034628,0.804954284533676,0.807183943591292,0.805367819240122,0.80638129580766,0
"98",0.839365147062753,0.839370373322273,0.839553314396505,0.839584137754419,0.839791044079307,0.840988634591062,0.83924889960494,0.84119379054755,0
"99",0.878973517906824,0.878986026665394,0.879951539684514,0.879122788852435,0.880016447649616,0.880597005435137,0.879100765939172,0.882178628435357,0
"100",0.919415211468502,0.919436943203497,0.920056759388491,0.919744616109594,0.920385098039022,0.921038698996809,0.919655406468888,0.924259150940925,0
"101",0.954631320767493,0.954662677456158,0.954009949355138,0.954584941417618,0.953865025001856,0.956254808295804,0.954853856373914,0.961107884580269,0
"102",0.991557133821166,0.991600286695313,0.989490654126653,0.991933585695401,0.989999244486424,0.993180621349474,0.991549046392583,0.999964863527566,0
"103",-0.939351142902237,-0.93926345218407,-0.944586345677542,-0.941586444904536,-0.946512101207936,-0.955734792263016,-0.937681633936978,-0.999729212373495,0
"104",-0.908151947917326,-0.908067577027162,-0.90809333181158,-0.90789815954098,-0.907632612227975,-0.924535597278104,-0.90604191292594,-0.960525684198365,0
"105",-0.876729241771838,-0.876649088179025,-0.877119889467226,-0.876467484081734,-0.876887324011814,-0.893112891132617,-0.874651413577187,-0.921754745859653,0
"106",-0.840567980609754,-0.840493718887773,-0.841501167139963,-0.841213764703428,-0.842026312377032,-0.856951629970531,-0.838731045630529,-0.877975657992065,0
"107",-0.810865706906284,-0.810797021888903,-0.810462618402127,-0.811502205645121,-0.81109860962273,-0.827249356267062,-0.809248077614355,-0.842651353217661,0
"108",-0.779642196796852,-0.779579958303022,-0.779092635139684,-0.779196633757196,-0.778728780567818,-0.796025846157629,-0.777878158680707,-0.806101768137887,0
"109",-0.744971538518517,-0.744916971207708,-0.746745776370399,-0.745308126653557,-0.746893124234583,-0.76135518787929,-0.743322569347673,-0.766179921068251,0
"110",-0.707023797625284,-0.706977978549981,-0.707500333085542,-0.706854488140701,-0.70730482621794,-0.723407446986063,-0.70537703909268,-0.723235967829823,0
"111",-0.675319161934005,-0.675280718951391,-0.676076516151332,-0.675175231799072,-0.675934287639838,-0.691702811294783,-0.673621567414978,-0.687921848166734,0
"112",-0.642614022043572,-0.642583063222069,-0.645246465320426,-0.642744051700702,-0.645551699119408,-0.658997671404349,-0.640932587833349,-0.651998541690409,0
"113",-0.603940736128254,-0.603918244453277,-0.602139859351246,-0.604055619651099,-0.602279408838506,-0.620324385489029,-0.60246019080173,-0.61013952139765,0
"114",-0.564554199203093,-0.564539688966204,-0.564853570547161,-0.564687924371683,-0.564913155546605,-0.580937848563871,-0.563154092833492,-0.568150175930932,0
"115",-0.524714007983362,-0.524706736832486,-0.525091284223475,-0.524764510623481,-0.525235522328578,-0.541097657344139,-0.523716746093311,-0.526285369824618,0
"116",-0.489344019063119,-0.489342378622941,-0.488164529907999,-0.489361037556813,-0.488149997884499,-0.505727668423897,-0.48818327954465,-0.489590974478051,0
"117",-0.454195169600014,-0.454198341431033,-0.455623195218239,-0.454199292553204,-0.455646367159251,-0.470578818960792,-0.453182311135983,-0.453532905485481,0
"118",-0.420126597751114,-0.420133683802895,-0.420382456235722,-0.420074851950114,-0.420334892004019,-0.436510247111889,-0.419214664034643,-0.418940978962928,0
"119",-0.386474369238897,-0.386484616682146,-0.386362497591397,-0.386552888754374,-0.386432709757359,-0.402858018599674,-0.385649243815096,-0.385091063901782,0
"120",-0.34404811426132,-0.344061409806355,-0.343732181084576,-0.344210968373654,-0.34386074909082,-0.360431763622098,-0.343316831148735,-0.342829062491655,0
"121",-0.299937215096295,-0.299952680101017,-0.297177914891279,-0.300565539387503,-0.298163118916008,-0.316320864457072,-0.299257199263084,-0.299330086279661,0
"122",-0.265392255391638,-0.26540879960193,-0.263992874799934,-0.265613160927045,-0.264172060456976,-0.281775904752416,-0.264748541692851,-0.265545420609415,0
