"","cpdp","xswcpdp","xcwcpdp","xcwccpdp","xswccpdp","pdp","ale","grid","NA"
"3043",-0.0154122179436706,0.00218647655053251,0.0578854220454747,-0.00329100220054818,0.0595998812836257,0.0123266132056974,-0.0976263197637905,0.314850738351442,0
"3044",-0.0114351954038364,0.0113578927707579,0.0809421701234806,0.00847028293422306,0.0856136632586792,0.0163036357455316,-0.0828924618075667,0.356548254512134,0
"3045",-0.00788331982111452,0.019746535229599,0.107829891324907,0.0110057877117715,0.112137396447119,0.0198555113282535,-0.069774819070947,0.391463730535975,0
"3046",-0.00173091808708282,0.0346361050978771,0.147387627135077,0.0229539752348708,0.14944327749506,0.0260079130622853,-0.046389990051041,0.4478534444036,0
"3047",0.00353722558929415,0.0476832759112844,0.173177179081402,0.0318998517635684,0.177362396030035,0.0312760567386622,-0.0265562882068677,0.492846365454022,0
"3048",0.00780335817396637,0.0584164106933141,0.205528009053178,0.0322512348877715,0.203014627267517,0.0355421893233344,-0.0107328321971573,0.527474510633231,0
"3049",0.0128568435250699,0.0712970011206434,0.242200575249789,0.0551401613852371,0.248620736873434,0.0405956746744379,0.00870859962527931,0.566726614254627,0
"3050",0.0178803565719749,0.0842568863496056,0.271659938017627,0.059695726251263,0.275384452253961,0.0456191877213429,0.0284521003753732,0.604108419083738,0
"3051",0.0225778451761849,0.0964982130088984,0.31349242171084,0.0635922353269417,0.314950034469341,0.0503166763255529,0.0469904380989852,0.63777914448303,0
"3052",0.028861578181141,0.113034521704881,0.354065901398332,0.0797560411893304,0.359502658275158,0.056600409330509,0.072790044310786,0.681128154135058,0
"3053",0.034475548228595,0.127945140140984,0.400728933836843,0.0872015855368393,0.40214211489825,0.062214379377963,0.0962377371065324,0.718423407359169,0
"3054",0.0395262616750701,0.141457165844455,0.432736936268947,0.0911901539275816,0.432511011081986,0.0672650928244379,0.117558294750652,0.750960009325136,0
"3055",0.0466168241492117,0.160564217569992,0.494928386466066,0.107081944238149,0.501182743202471,0.0743556552985796,0.148604092917117,0.795203258940799,0
"3056",0.05315981354706,0.178321995835024,0.547926127114938,0.11129433752576,0.550027827156264,0.0808986446964278,0.1774336945663,0.834715669925765,0
"3057",0.0612821722186467,0.200512068210836,0.606926359826512,0.130405658916697,0.60977935042416,0.0890210033680144,0.212985857154819,0.88222835235058,0
"3058",0.0692218231728621,0.22233623522179,0.651433035467217,0.144068726376788,0.662567855552265,0.0969606543222302,0.246737309868486,0.927220695826623,0
"3059",0.0815088123366772,0.256320010018917,0.73399765391412,0.156849060351066,0.731760519841,0.109247643486045,0.297483990951111,0.994397634661746,0
"3060",0.118542941898425,0.359734163021266,0.869540552300485,0.218808549867737,0.906428500399797,0.146281773047793,0.436050307758095,1.18289216781401,0
"3061",0.0456212140996261,0.269012275473854,0.710170193572692,0.131520609410326,0.712645502506653,0.0779722582674424,0.349223946175118,-1.15894006704396,0
"3062",0.02193075134677,0.190152733140064,0.627003153594158,0.094198338733952,0.625333217680413,0.0542817955145862,0.238425345116808,-0.993537744150647,0
"3063",0.0139207034091823,0.162138363925449,0.570719054832126,0.0793924416678265,0.568672643520888,0.0462717475769986,0.194589484981982,-0.928951526207483,0
"3064",0.00823335905293793,0.141699487144307,0.512912396023707,0.079727362529576,0.521559681735663,0.040584403220754,0.161563170166345,-0.879191829552983,0
"3065",0.00414374313257661,0.126672740542558,0.468722828565136,0.0681069048489891,0.47070004350115,0.0364947873003929,0.136725411709343,-0.840896964579815,0
"3066",0.000419066006408363,0.112711878953549,0.440711810205332,0.0584050215174581,0.446323036840673,0.0327701101742247,0.113381006686831,-0.803791089132467,0
"3067",-0.00365478576460685,0.0970980541750587,0.394815436910541,0.0517929633120104,0.396501094110081,0.0286962584032094,0.0867583204863263,-0.760243299852414,0
"3068",-0.00734925574147702,0.0825762251023173,0.337691767437075,0.0392873184675343,0.338694748790761,0.0250017884263393,0.0613393611798473,-0.717424273423551,0
"3069",-0.0105524919470867,0.0696546025233587,0.298351163786226,0.0246845223459105,0.293069175580393,0.0217985522207296,0.0392797878530415,-0.677049063018384,0
"3070",-0.0137866450778794,0.0562306191918914,0.25470054355277,0.0305931668198858,0.255339887496303,0.0185643990899368,0.0163265655906671,-0.632315796950295,0
"3071",-0.0163885425321626,0.0450903799427518,0.215834271586073,0.0164239720426049,0.212815963537641,0.0159625016356536,-0.00306943080337263,-0.592516851390349,0
"3072",-0.0191138020752839,0.0330012777217314,0.178027741984311,0.00776006385356335,0.178589967540194,0.0132372420925324,-0.0236549456879046,-0.54582509413517,0
"3073",-0.0211489187280087,0.0235998067737188,0.153589040149055,0.00990457374882874,0.154619750011414,0.0112021254398075,-0.0401103113187553,-0.506267395288151,0
