"","cpdp","xswcpdp","xcwcpdp","xcwccpdp","xswccpdp","pdp","ale","grid","NA"
"64",-3.92716061112535e-05,0.000239118296752633,0.00990435986435758,0.00592919405515079,0.0207931446071111,-0.0093134374129341,-0.00313752855365382,-0.0752675934610807,0
"65",-0.000526218352019303,-0.000302795672590418,0.00340443430959952,0.00125645732312508,0.00566440393474117,-0.00980038415884219,-0.00441565920560527,-0.0676929932104491,0
"66",-0.000878580803998098,-0.00069286334889427,0.00456474954473326,0.00296524947179886,0.0137372596488613,-0.010152746610821,-0.00524757843450471,-0.0619475418180862,0
"67",-0.0011800611920018,-0.00102502334639691,-0.00230001879102,0.00398530974245681,0.0179806984016793,-0.0104542269988247,-0.0057570235978289,-0.0568303821130278,0
"68",-0.00143851461115593,-0.00130847118703473,0.00154773213921098,0.00378819214672332,0.0213060397961489,-0.0107126804179788,-0.00591038824579726,-0.0522774452998576,0
"69",-0.00176195198852819,-0.0016612620758844,0.00247234944841799,-0.00264399590668348,-0.00287078737929066,-0.0110361177953511,-0.00693249746334326,-0.0463355148507666,0
"70",-0.00204726939210993,-0.00197044327407406,-0.00226429724788039,-0.00228449773254461,-0.00177790934845011,-0.0113214351989328,-0.00765053562061604,-0.0408368868587969,0
"71",-0.00232638304654504,-0.00227076502901838,-0.000586173775699204,-0.00555090397577983,-0.0145787194436089,-0.0116005488533679,-0.00829869934161725,-0.0351878666816066,0
"72",-0.00259350356587331,-0.00255587390284895,-0.00174448231370577,-0.000314265658596714,0.00543267947762907,-0.0118676693726962,-0.0083772170364152,-0.0294905121089839,0
"73",-0.00282201293680879,-0.00279767236571842,-0.00254649717254263,-0.00292340594549048,-0.00261124298639475,-0.0120961787436317,-0.00890897926087889,-0.0243525060247095,0
"74",-0.00301949804191482,-0.00300481895641818,-0.00213988857355576,-0.00468264293912741,-0.00910179080989648,-0.0122936638487377,-0.00907501964272589,-0.0196829700039982,0
"75",-0.0032263466951653,-0.0032196619614886,-0.00360577526279729,-0.0042684998254451,-0.00770663125477142,-0.0125005125019882,-0.00950256015415613,-0.014525406582053,0
"76",-0.00341660438188155,-0.00341500530993652,-0.00346778537646945,-0.00293006034608986,-0.00185315823360812,-0.0126907701887045,-0.00949117838119867,-0.0094974540315699,0
"77",-0.00359807782400195,-0.00359890309575313,-0.00351571067392328,-0.00353602884034758,-0.00324796754552664,-0.0128722436308248,-0.00942028099043507,-0.00439807902060078,0
"78",-0.00377222254041367,-0.00377267134728811,-0.00390034320945533,-0.0037510956153824,-0.00383266622475272,-0.0130463883472365,-0.00983789957219791,0.000833054795236559,0
"79",-0.00394509744352283,-0.00394192804555601,-0.00442023700360374,-0.00514202237761243,-0.00760149052898748,-0.0132192632503457,-0.0102441575648615,0.00643088263243424,0
"80",-0.00407114973405295,-0.00406280355104586,-0.00258010082589704,-0.00578512867211015,-0.0100290945156208,-0.0133453155408758,-0.0102087375492221,0.0108289428961049,0
"81",-0.00421564332339998,-0.00419801302013461,-0.00340695839287467,-0.00489502050445433,-0.00562668049024725,-0.0134898091302229,-0.00996606468865821,0.0162874915594404,0
"82",-0.00434159452350249,-0.00431210450949375,-0.00295791405376807,-0.0020340531582046,0.00482606964866972,-0.0136157603303254,-0.00956728444194377,0.0215140668317561,0
"83",-0.00445252049519277,-0.00440869736217788,0.000291441741188137,-0.00753834938249904,-0.0128616776749947,-0.0137266863020157,-0.00938630181050806,0.0266002705036382,0
"84",-0.00455963715903579,-0.00449719681609192,-0.00457554164743812,-0.000843667836506691,0.0113209877269065,-0.0138338029658587,-0.00903578511202652,0.0321047688330239,0
"85",-0.00465236626982349,-0.00456833528249353,-0.00176274674904918,-0.00536280392820049,-0.00745011672678943,-0.0139265320766464,-0.00882166857005531,0.0375489646910676,0
"86",-0.00474208934921219,-0.00462957683641179,-0.00212112871102044,-0.000123777322891198,0.0142312357587654,-0.0140162551560351,-0.00868513856713299,0.0437575962610875,0
"87",-0.00481747511050661,-0.00467088092977889,-0.00469123302831166,-0.00113195129475029,0.00813486472352944,-0.0140916409173295,-0.00850877471570749,0.0502315968638343,0
"88",-0.00487019339482168,-0.00468851016392794,-0.00360786957739212,-0.00333445980042083,-0.00191540410994111,-0.0141443592016446,-0.00836679039630076,0.0561523885432614,0
"89",-0.00491192042028731,-0.00468488260078068,0.00179808358487391,-0.00501177771766272,-0.00416179918409905,-0.0141860862271102,-0.0082877748920886,0.0630143912218297,0
"90",-0.00493415247825618,-0.004649272963213,-0.0051866269932731,-0.0080214553736703,-0.0177872057272989,-0.0142083182850791,-0.0079150189273634,0.0708365109082597,0
"91",-0.00493076088920091,-0.00458670114466854,-1.77357083948172e-05,-0.013026759879365,-0.0377227296240099,-0.0142049266960238,-0.00786774738994983,0.0780544075952427,0
"92",-0.00490324513475005,-0.00449227024787867,0.0056874703958102,-0.0108622683571139,-0.0237027733591655,-0.0141774109415729,-0.00686250124246768,0.0855028209796814,0
"93",-0.00483426281837609,-0.00433090552603078,0.00403242170740812,0.00256276615304563,0.0216990812958962,-0.014108428625199,-0.00577335665797571,0.0948507459030925,0
"94",-0.00472522979973087,-0.00411862802189073,0.0075588086105377,-0.0146990752793145,-0.0394282113025217,-0.0139993956065537,-0.00492114097727539,0.104331144477926,0
"95",-0.00458826857207043,-0.00387677452344695,0.0143224194586426,0.00484931450818013,0.0361132577443434,-0.0138624343788933,-0.00326455415108542,0.11316755465151,0
"96",-0.00440924528855714,-0.00357947674229679,0.0200173731989923,-0.0100408509869432,-0.0090967292693767,-0.01368341109538,-0.00166316164165914,0.122381780187549,0
"97",-0.00410190664513771,-0.00309412240361609,0.010594457664723,-0.0160747580349451,-0.040381074701724,-0.0133760724519605,0.00066601182392817,0.135089807173891,0
"98",-0.00373103683491317,-0.00253107450710941,0.0285791903846017,0.0131178760012956,0.0774082000270376,-0.0130052026417361,0.002606243428253,0.147605118112623,0
"99",-0.00320195313134533,-0.0017515077460331,0.0168151500237683,-0.00900254295791264,-0.0210461887594378,-0.0124761189381682,0.00594694100423629,0.162499380574283,0
"100",-0.0024249868814124,-0.000635607582698783,0.03491052112429,0.00627679818684676,0.0371670472936735,-0.0116991526882353,0.0104284506654328,0.180740267376435,0
"101",-0.000821925587937373,0.00160911527009905,0.0570109474276991,0.00952338734205868,0.0570180382225952,-0.0100960913947603,0.0172836200347747,0.211070247431952,0
