"","cpdp","xsxcpdp","cxsxcpdp","pdp","ale","grid","NA"
"1",0.918401945192573,0.935423126771012,0.964929458584314,0.942068335929899,0.949997721405714,-0.999133840203285,0
"2",0.828989863587457,0.847830167041641,0.879705384496936,0.852656254324779,0.860549220317897,-0.962953110970557,0
"3",0.747820314082708,0.764782294615215,0.798706292721996,0.771486704820032,0.779874472403556,-0.929681871756911,0
"4",0.653711836256147,0.670165266211998,0.705602936692723,0.677378226993472,0.685004152468207,-0.89048547854647,0
"5",0.555015202831807,0.574231012304891,0.620324360328755,0.578681593569128,0.584507419624447,-0.848502157889306,0
"6",0.475770948414757,0.490524223407405,0.532199596793696,0.499437339152081,0.504113314945054,-0.814005983294919,0
"7",0.387637880812458,0.39361914704267,0.446907655193381,0.411304271549782,0.413994677975351,-0.774645029269159,0
"8",0.296924592632572,0.30241886107487,0.337105089495747,0.320590983369895,0.321205751924686,-0.732810370037332,0
"9",0.229029460187805,0.236153901368382,0.267436223455796,0.25269585092513,0.251949266869076,-0.700442983843386,0
"10",0.151356635076032,0.160174948669198,0.193938043957352,0.175023025813355,0.171360906563983,-0.662077016104013,0
"11",0.0850214223285335,0.088793192409074,0.11515667064638,0.108687813065857,0.10313710842471,-0.627958926092833,0
"12",0.00617211812333183,0.0126672154734239,0.0380341731389022,0.0298385088606556,0.0221518021997624,-0.585416630897671,0
"13",-0.0623981475829664,-0.0633364264888426,-0.040665228619083,-0.0387317568456428,-0.04700960653251,-0.546243386883289,0
"14",-0.141764165519253,-0.138632388700952,-0.120189951190047,-0.118097774781929,-0.127729550589796,-0.49763584333472,0
"15",-0.206142177653497,-0.208976359181898,-0.200491955770448,-0.182475786916173,-0.193066998360215,-0.454818404167891,0
"16",-0.26255497897406,-0.263773688202421,-0.253953187398728,-0.238888588236737,-0.249709548344996,-0.413928407477215,0
"17",-0.318268039595901,-0.315100178987273,-0.299790624565441,-0.294601648858578,-0.306490889251388,-0.36929481074214,0
"18",-0.363308274521441,-0.359383216661566,-0.347243837722109,-0.339641883784119,-0.352832918381849,-0.328850879054516,0
