"","cpdp","xswcpdp","xswccpdp","xcwcpdp","xcwccpdp","pdp","ale","grid","NA"
"1",1.0157919984188,1.0170642968943,1.59801485913077,1.01563223070576,1.59796665566209,1.08546253341955,1.23275498955939,-0.999133840203285,0
"2",0.916292568188604,0.917420119745461,1.3744414254572,0.916334667586694,1.37445564599686,0.985963103189355,1.11459136894318,-0.962953110970557,0
"3",0.826038589427096,0.827036333368166,1.17631757451041,0.826038708365291,1.17633246970036,0.895709124427847,1.00649935663094,-0.929681871756911,0
"4",0.721533307610108,0.722382839263019,0.999969344677979,0.720724763703098,0.999783104641216,0.79120384261086,0.879712848915955,-0.89048547854647,0
"5",0.612154964655398,0.612852043734364,0.82703393181014,0.612190950765346,0.82705083977628,0.681825499656148,0.746457264543979,-0.848502157889306,0
"6",0.524552563943534,0.525129632530038,0.684832952492984,0.524669610450077,0.684872786302159,0.594223098944283,0.639642723070632,-0.814005983294919,0
"7",0.427413451897331,0.427859674184713,0.620508735637085,0.427445901295046,0.620527908788085,0.497083986898082,0.520326980933462,-0.774645029269159,0
"8",0.327820984839261,0.328135486390479,0.36035336538848,0.32789778384421,0.360373261824635,0.39749151984001,0.399122385838955,-0.732810370037332,0
"9",0.253588699787487,0.253806589683028,0.275564512157794,0.254281734499359,0.275653909553841,0.323259234788237,0.309138456173322,-0.700442983843386,0
"10",0.169042923732014,0.169152351054862,0.171871551382724,0.1683951724178,0.17165860348313,0.238713458732764,0.207496211805507,-0.662077016104013,0
"11",0.0971982938729532,0.0972168072397935,0.0583803927728366,0.0965420152875644,0.0581413379348463,0.166868828873703,0.120809863532848,-0.627958926092833,0
"12",0.0122864310047775,0.0121988857403604,0.0809388036489775,0.0128495001414206,0.0811320920221394,0.081956966005527,0.0193705617290252,-0.585416630897671,0
"13",-0.0610801641752369,-0.0612582303728094,-0.14297772071373,-0.0611434672518351,-0.142987946872468,0.00859037082551287,-0.067704607683283,-0.546243386883289,0
"14",-0.145388587606018,-0.145669537174115,-0.186839405292027,-0.145352517579781,-0.186821832029924,-0.0757180526052685,-0.167351069798934,-0.49763584333472,0
"15",-0.213256761525885,-0.213619774478498,-0.414545695932743,-0.2132712987839,-0.414547426322463,-0.143586226525135,-0.247073316570085,-0.454818404167891,0
"16",-0.272322679294105,-0.272756671898596,-0.521983990554156,-0.27236591446118,-0.521979165181598,-0.202652144293356,-0.315344286513743,-0.413928407477215,0
"17",-0.330271577239832,-0.330774925555851,-0.48560893669536,-0.330372756521428,-0.485613907552894,-0.260601042239082,-0.38271874574464,-0.36929481074214,0
"18",-0.376838037368232,-0.377397020099236,-0.463553710920272,-0.376781965225324,-0.463532081264791,-0.307167502367482,-0.437371260615705,-0.328850879054516,0
"19",-0.41129324161746,-0.411893406211486,-0.624290290420068,-0.411300848533692,-0.624274719380191,-0.34162270661671,-0.477852448842432,-0.295164198391139,0
"20",-0.44999682495256,-0.450643366784384,-0.797188198081867,-0.449943463257766,-0.797132778031059,-0.38032628995181,-0.522860501267363,-0.251627892078832,0
"21",-0.479708916877937,-0.480391248801856,-0.659115177763715,-0.479999361494223,-0.659332615420583,-0.410038381877187,-0.557719493988013,-0.21175528941676,0
"22",-0.500832566087172,-0.501540525854828,-0.586075810723314,-0.500440684052529,-0.585936004095416,-0.431162031086421,-0.582345302335797,-0.177608139934018,0
"23",-0.521287857705179,-0.522020891905769,-0.900626872805942,-0.521098987187453,-0.900540229757343,-0.451617322704429,-0.6063853943413,-0.135888394378126,0
"24",-0.536292698622175,-0.537044436153283,-0.791160903029336,-0.535769078243207,-0.791008031219853,-0.466622163621425,-0.623919620226902,-0.0928882206510753,0
"25",-0.544652167063581,-0.545414611132539,-0.728568021157531,-0.54459321536588,-0.728525209241059,-0.474981632062831,-0.63397412875577,-0.0538642229698598,0
"26",-0.548179999391991,-0.548947338811405,-0.860191966538605,-0.548199300589859,-0.860187273289973,-0.478509464391241,-0.638689953608698,-0.00956879579462111,0
"27",-0.545167028628263,-0.545931096698096,-0.769161177986594,-0.544588835378385,-0.768983927720623,-0.475496493627513,-0.635961138446084,0.0370483550615609,0
"28",-0.535615935794824,-0.536368232419442,-0.83770788011998,-0.535534657103779,-0.83766315160839,-0.465945400794073,-0.625493769487702,0.0828238922264427,0
"29",-0.522141226856623,-0.522876298432929,-0.731105130628333,-0.52215124016898,-0.731098311450086,-0.452470691855872,-0.609872444958923,0.12249002514407,0
"30",-0.504409445589595,-0.505121253310446,-0.817106021628025,-0.504397612477354,-0.817090228961594,-0.434738910588845,-0.588885641275411,0.161182771977037,0
"31",-0.484639026823945,-0.485324307095808,-0.565852262239997,-0.484690288524727,-0.565873996213933,-0.414968491823195,-0.565503302284349,0.195972962398082,0
"32",-0.460834551760116,-0.461487215777845,-0.635513369063929,-0.460878986558484,-0.635535474814461,-0.391164016759367,-0.537160519610336,0.231372938668355,0
"33",-0.429414216335853,-0.430022857687759,-0.503226028862247,-0.429386035640835,-0.503205232783048,-0.359743681335104,-0.499413794176234,0.271465548593551,0
"34",-0.395941179259516,-0.396501852221849,-0.509615618035709,-0.395914102629231,-0.509590189817383,-0.326270644258767,-0.459604025121006,0.308776409411803,0
"35",-0.361526364816227,-0.362036691527867,-0.642490414742553,-0.361593521252737,-0.64252233388718,-0.291855829815478,-0.417779099113188,0.343130267560482,0
"36",-0.306611347151616,-0.307039413412003,-0.447247706887541,-0.306602273731459,-0.447231733392793,-0.236940812150866,-0.350011254767675,0.392029346525669,0
"37",-0.261686369210096,-0.262045568876021,-0.497895940865514,-0.261968771787014,-0.497956355135782,-0.192015834209346,-0.294384722122576,0.428067936487496,0
"38",-0.207887384317503,-0.208162469381156,-0.280566122203402,-0.208177959694426,-0.280648660326757,-0.138216849316753,-0.227562778575909,0.46772429484874,0
"39",-0.149753063051315,-0.149935475365059,-0.319773562239798,-0.149754627844223,-0.319764758711497,-0.0800825280505646,-0.154756205612893,0.50722632875666,0
"40",-0.0844386449943447,-0.0845150311879172,-0.200027329974247,-0.0844308731815123,-0.200011960723359,-0.0147681099935948,-0.0725953069788059,0.548336972091347,0
"41",-0.0220524076912155,-0.0220259206398922,-0.00234801689380484,-0.0220108453747613,-0.00233870641971269,0.0476181273095343,0.00606546432005683,0.585002951696515,0
"42",0.059051981144987,0.0592141109509543,0.204872094934905,0.0591442715442941,0.20488515466658,0.128722516145737,0.109030619336084,0.629596142061055,0
"43",0.14036617125997,0.140665957380819,0.320544997145564,0.140495229575266,0.320580890958537,0.21003670626072,0.212991646299245,0.67145371183753,0
"44",0.220227494098178,0.220663603474263,0.28448683884914,0.220262595454146,0.284499534643815,0.289898029098928,0.314401989457981,0.71027912360616,0
