"","cpdp","xsxcpdp","cxsxcpdp","pdp","ale","grid","NA"
"1",-0.0874047695999881,-0.0866806769941913,-0.0780715729010124,-0.0528919117967664,-0.0364108114915911,-1.25201859520002,0
"2",-0.0730777352865338,-0.0727397077297387,-0.0857194557172458,-0.038564877483312,-0.017834731997483,-0.998999358329884,0
"3",-0.0694492936981679,-0.0691710809194328,-0.075067914512638,-0.0349364358949461,-0.0142813156347797,-0.939477138542069,0
"4",-0.066140586095651,-0.0658909535192671,-0.0824884002241004,-0.0316277282924293,-0.0106104594816458,-0.8864482403488,0
"5",-0.0628698499231896,-0.0626975963908517,-0.0660341910430408,-0.0283569921199678,-0.00721213200484815,-0.835082780645203,0
"6",-0.0600672996593649,-0.0599318282629783,-0.0683549960997379,-0.0255544418561431,-0.00539294267758142,-0.791832073837603,0
"7",-0.0579811464411112,-0.0578694578087345,-0.0616645176991559,-0.0234682886378894,-0.00351044866187136,-0.760060714487685,0
"8",-0.0552464687052806,-0.0551327113277922,-0.07123224476469,-0.0207336109020588,-0.00133902515315935,-0.718924179847877,0
"9",-0.052650158581711,-0.052589089670071,-0.067983685902117,-0.0181373007784893,0.00105143365660003,-0.680373181164426,0
"10",-0.0495382615438131,-0.0495032147278335,-0.0639304759299299,-0.0150254037405914,0.0029978769406629,-0.63476996557715,0
"11",-0.0466166678710408,-0.0465990356203623,-0.0599140020460383,-0.0121038100678191,0.00451715420533638,-0.592514498686543,0
"12",-0.0441442622187129,-0.0441434210341849,-0.0696874336897517,-0.00963140441549109,0.00586959135240318,-0.557151673279816,0
"13",-0.0414637149513204,-0.0414714780174361,-0.0674151204309305,-0.00695085714809856,0.00783381653583422,-0.519197833879667,0
"14",-0.0387492821909202,-0.0387737383347055,-0.0623353730309597,-0.00423642438769838,0.00911182472853905,-0.481150722222442,0
"15",-0.0361350361541405,-0.0361675249390914,-0.0740910932855604,-0.00162217835091872,0.00997602530094559,-0.444855256595056,0
"16",-0.0334533311379044,-0.0334894706429221,-0.0661651748598909,0.00105952666531741,0.011326132401886,-0.407958285269306,0
"17",-0.0299175461719574,-0.0299635537623229,-0.0749427507828599,0.00459531163126439,0.0121641915320181,-0.359798976139434,0
"18",-0.0270163806066045,-0.027062979901326,-0.0691274355665508,0.00749647719661736,0.0135748132019887,-0.320674567747733,0
"19",-0.024135161897542,-0.0241840375880433,-0.0650880184986816,0.0103776959056798,0.0140133580996915,-0.282147754565765,0
"20",-0.0212140866675535,-0.0212641145005557,-0.0709879352949989,0.0132987711356683,0.0146105874098006,-0.243404526519871,0
"21",-0.0184675675398206,-0.0185165412482894,-0.0665757756031679,0.0160452902634012,0.0150697815611889,-0.207252313254176,0
"22",-0.0155358833877106,-0.015582908694992,-0.0635516459019178,0.0189769744155112,0.0146501105863794,-0.168942852292763,0
"23",-0.0123292373640487,-0.0123744674834495,-0.0652731827541053,0.022183620439173,0.0140647833730219,-0.127354546952252,0
"24",-0.00960654447507409,-0.00964812418409147,-0.060012101425553,0.0249063133281477,0.0141312655203667,-0.0922875616123265,0
"25",-0.00632949038214233,-0.00636721178304338,-0.0633065293216041,0.0281833674210794,0.0131023770777662,-0.050363431865744,0
"26",-0.003185193789768,-0.00321851859392131,-0.0613950721596166,0.0313276640134538,0.01364347324951,-0.0104135147053742,0
"27",-0.000403589502601356,-0.00043336637691268,-0.0547338158287707,0.0341092683006205,0.0145398820023256,0.0247142487309139,0
"28",0.00328473641058236,0.00326089050288888,-0.0499468292688258,0.037797594213804,0.0149533327168146,0.0709986897764606,0
"29",0.00640809894098188,0.00638823044002818,-0.0366661620618305,0.0409209567442036,0.016176814314968,0.109944574333006,0
"30",0.0103432128618355,0.0103295976083848,-0.0225058360758562,0.0448560706650573,0.0174530705563491,0.158705362185647,0
"31",0.0132985094667522,0.0132887256467323,-0.010723470528883,0.047811367269974,0.0183003895081919,0.195111391230909,0
"32",0.0163325962284683,0.0163260803966797,-0.00243474062363569,0.0508454540316901,0.0189066209350224,0.23230681538069,0
"33",0.0197464579992516,0.019744133121693,0.0170186679213503,0.0542593158024733,0.0192557062139278,0.273948576190682,0
"34",0.0230434162346546,0.0230422590063332,0.0315683503224424,0.0575562740378764,0.0194701297771405,0.313963751536575,0
"35",0.026306847049481,0.0263059575988998,0.0380428307280851,0.0608197048527028,0.0188271766172411,0.353386984246954,0
"36",0.0300538516696542,0.0300518525380203,0.0408880449136547,0.064566709472876,0.0165683564029913,0.398435620086878,0
"37",0.0340683850141129,0.0340612485372385,0.0506735990610522,0.068581242817335,0.0127680594261012,0.446456533794466,0
"38",0.0376571115484511,0.0376546062121045,0.0486922102655801,0.0721699693516729,0.00897081171943397,0.489180563197425,0
"39",0.0416663339306449,0.0416563363185873,0.0569608329225809,0.0761791917338667,0.00327690548887108,0.53669405183805,0
"40",0.0452768489108781,0.0452594128234051,0.0515716284499835,0.0797897067140999,-0.00294952432228528,0.579295103249587,0
"41",0.0483484329099007,0.0483195188934881,0.0508227746423561,0.0828612907131226,-0.00812176737700668,0.615402671388475,0
"42",0.0513883267005256,0.0513167523595775,0.0484237893635783,0.0859011845037473,-0.0133666304423443,0.651019695188257,0
"43",0.0542663966101746,0.0542070168764344,0.0528142224027764,0.0887792544133962,-0.0180696268446623,0.684635302448261,0
"44",0.0584633599299682,0.058408870020863,0.060833614671628,0.0929762177331899,-0.0247085838647466,0.733476353554028,0
"45",0.0614818907207802,0.0613753854486985,0.0570154040688408,0.0959947485240019,-0.0287038410608195,0.768475085917248,0
"46",0.0647903581576829,0.0646779094549056,0.0702491354998497,0.0993032159609046,-0.0325985907388326,0.80671404237228,0
"47",0.0683474537081165,0.0682203280162259,0.076240178623758,0.102860311511338,-0.0357290138562389,0.84768647284778,0
"48",0.0720105207054964,0.071853962747288,0.0758574034032038,0.106523378508718,-0.0382598798804748,0.889728753216265,0
"49",0.0758747741348033,0.0756578836089417,0.0760604727807733,0.110387631938025,-0.0405407109494996,0.933914385305843,0
