"","cpdp","xsxcpdp","cxsxcpdp","pdp","ale","grid","NA"
"1",0.0665904986093107,0.174563678692831,0.858804649740469,0.11986609377978,0.440155741543348,-1.24730790070683,0
"2",0.0292633232987307,0.104654912398215,0.623427492352612,0.0825389184692006,0.244292303174172,-1.00033058969736,0
"3",0.0208027002332974,0.0897915156449012,0.551827089546675,0.0740782954037674,0.194535437474133,-0.933564910780895,0
"4",0.0154450799005659,0.0757963973093658,0.514487381171849,0.0687206750710359,0.161209112464172,-0.888139898149498,0
"5",0.0112116008341396,0.0671949055141869,0.464041046446835,0.0644871960046096,0.134084868107507,-0.85014343687347,0
"6",0.0073698042450257,0.0595481078539678,0.444310710876216,0.0606453994154958,0.109358036395275,-0.81376380575347,0
"7",0.00398227814656329,0.0473614521013107,0.386413442608452,0.0572578733170333,0.0870657025234761,-0.779929152456484,0
"8",0.000531096584066186,0.0406347540562157,0.342674648256208,0.0538066917545363,0.0650367260419047,-0.743462454582914,0
"9",-0.00311375637916821,0.0341487508559802,0.303787672854209,0.0501618387913019,0.0412923570904842,-0.702325326974446,0
"10",-0.00576165065989502,0.0272007390323395,0.271182884270958,0.047513944510575,0.023986673610559,-0.670397469235527,0
"11",-0.0088093797363921,0.0231477803014878,0.236783600839746,0.0444662154340779,0.00394136205588996,-0.631031059885015,0
"12",-0.0121219523220502,0.014481555350647,0.19504773685985,0.0411536428484197,-0.0175892330916589,-0.58423025590988,0
"13",-0.0149922671122043,0.00679589045280027,0.165968792829564,0.0382833280582659,-0.0366039855842825,-0.539197023789422,0
"14",-0.0176268147007009,0.0012865480034211,0.130340044577097,0.0356487804697691,-0.0541603415807025,-0.492784496085508,0
"15",-0.0195128155693491,-0.000858559098072514,0.10891096699918,0.033762779601121,-0.066933395178976,-0.455368833317464,0
"16",-0.0214509108157331,-0.00782357947266136,0.0748296211742746,0.031824684354737,-0.0795346707777759,-0.411607459782026,0
"17",-0.0229475721658719,-0.0127582530449903,0.063571754660056,0.0303280230045981,-0.0897330864924529,-0.372287014313504,0
"18",-0.0242681152004578,-0.0173585596047241,0.0469221152463959,0.0290074799700123,-0.0996630714453622,-0.331112688420817,0
"19",-0.025359427873247,-0.0183227276902945,0.0319358247006982,0.027916167297223,-0.108532202151818,-0.28900179619163,0
"20",-0.0261305083555879,-0.0198036888092603,0.0172841628101689,0.0271450868148822,-0.115310724816479,-0.250434193161945,0
"21",-0.026705544033348,-0.022175067929705,0.00920873390628464,0.026570051137122,-0.121382407208412,-0.21005035248927,0
