"","cpdp","xswcpdp","xswccpdp","xcwcpdp","xcwccpdp","pdp","ale","grid","NA"
"4942",-0.119451720391568,-0.121771041558753,-0.0951926955374883,-0.122421268206717,-0.0985325216837781,-0.163680484481091,-0.120252414198976,0.799598847702146,0
"4943",-0.0339462103485409,-0.0361814677285607,-0.0750616646506562,-0.00867842750734142,-0.0567074532938599,-0.0781749744380636,-0.0356655066374826,0.838926351629198,0
"4944",0.0596430435421094,0.0575467505709012,0.142231226974812,0.0512228059759618,0.132646165752222,0.0154142794525863,0.0593129306316497,0.87914060883224,0
"4945",0.152709426981233,0.150808919283845,-0.0138222033545269,0.17007939580445,0.00187640472507114,0.10848066289171,0.154404633712359,0.917164738234133,0
"4946",0.240517130959015,0.238859520909503,0.254318799212541,0.244475194946115,0.257446326393899,0.196288366869493,0.248816727633428,0.951858052164316,0
"4947",0.36441793051412,0.363205425504961,0.418041590862346,0.368451984961665,0.420627543071153,0.320189166424598,0.378904253906382,0.99968293029815,0
"4948",-0.371077510274137,-0.363499268150471,-0.114243051381913,-0.400633655611386,-0.140804704811303,-0.351567809419682,-0.327797225558718,-0.999653743114322,0
"4949",-0.282594818494924,-0.276161000919346,-0.261793044705216,-0.315129046767778,-0.285492087378869,-0.263085117640469,-0.248960708575414,-0.963447075197473,0
"4950",-0.196923369772214,-0.191568641023572,-0.0863857518005551,-0.174152340541619,-0.0751197469756733,-0.177413668917758,-0.172044584438516,-0.926905375905335,0
"4951",-0.117296526393588,-0.112912343569502,0.090885907779902,-0.0778641384717115,0.113954141517141,-0.0977868255391324,-0.10209967489194,-0.891393144959584,0
"4952",-0.0312796937172989,-0.027900734523581,0.0175863052223643,-0.0176617900202423,0.0263141070887337,-0.0117699928628436,-0.0253410195935399,-0.851008671168238,0
"4953",0.0493667619467743,0.0518524637099665,0.0254563352235775,0.0709319756673094,0.0387050169270106,0.0688764628012299,0.0497119573849542,-0.810787424584851,0
"4954",0.110345757556386,0.112193368810597,0.141675398496837,0.11403280396867,0.141531035623124,0.129855458410842,0.104572961136156,-0.778474333267659,0
"4955",0.185772431734275,0.186882831291044,0.215628422692861,0.217595978412499,0.24021488464633,0.205282132588731,0.172404329486839,-0.735570194739848,0
"4956",0.252489104165852,0.253003317553939,0.286905452467733,0.244762782905848,0.280414218389915,0.271998805020306,0.235742056951755,-0.6939777620323,0
"4957",0.31120984718585,0.311250372388794,0.275516344098736,0.326902118480345,0.285064800312568,0.330719548040306,0.289845728194094,-0.653294733045623,0
"4958",0.361481443179762,0.361161055961901,0.25296933811663,0.391676668673577,0.278979237955479,0.380991144034218,0.337157384895319,-0.613872858416289,0
"4959",0.405769000087312,0.405171088134744,0.393275403731333,0.396865420115079,0.386820927745492,0.425278700941768,0.379922587603412,-0.573408730886877,0
"4960",0.437219201634167,0.436451709917066,0.437181988310023,0.450473779532666,0.446588431746616,0.456728902488622,0.409729075363338,-0.538931650668383,0
"4961",0.462831042474038,0.461945985268623,0.295684047369859,0.487659355166018,0.32483618423479,0.482340743328494,0.435365574627564,-0.50389581060037,0
"4962",0.48343996331304,0.482476968094014,0.612900362502459,0.461343326804368,0.594617225783573,0.502949664167495,0.457283327030109,-0.464564976207912,0
