"","cpdp","xswcpdp","xswccpdp","xcwcpdp","xcwccpdp","pdp","ale","grid","NA"
"1",-0.0874047695999881,-0.0950539768379718,0.584726487083259,-0.0671979169362135,0.608096717384231,-0.0528919117967664,-0.0364108114915911,-1.25201859520002,0
"2",-0.0730777352865338,-0.0846291550886265,0.0909760850855407,-0.075137029808687,0.0943387339532085,-0.038564877483312,-0.017834731997483,-0.998999358329884,0
"3",-0.0694492936981679,-0.0814233845534,0.0940844539503251,-0.0846114887216168,0.0831244811772721,-0.0349364358949461,-0.0142813156347797,-0.939477138542069,0
"4",-0.066140586095651,-0.0783416101418468,-0.111517859483678,-0.110966637560107,-0.133656202439113,-0.0316277282924293,-0.0106104594816458,-0.8864482403488,0
"5",-0.0628698499231896,-0.075160726976652,0.0162499547413822,-0.035146300404909,0.0365859035611564,-0.0283569921199678,-0.00721213200484815,-0.835082780645203,0
"6",-0.0600672996593649,-0.0723379689744481,-0.159766685703519,-0.0966493275019709,-0.181090805619806,-0.0255544418561431,-0.00539294267758142,-0.791832073837603,0
"7",-0.0579811464411112,-0.0701828888650857,-0.224248931494685,-0.0991411071017582,-0.263511266102379,-0.0234682886378894,-0.00351044866187136,-0.760060714487685,0
"8",-0.0552464687052806,-0.0672930547027877,-0.35393417528424,-0.096011614181069,-0.375211510896097,-0.0207336109020588,-0.00133902515315935,-0.718924179847877,0
"9",-0.052650158581711,-0.0644860263521994,-0.401743846593149,-0.0473589476782831,-0.391786809122001,-0.0181373007784893,0.00105143365660003,-0.680373181164426,0
"10",-0.0495382615438131,-0.0610464955795201,-0.376372012527617,-0.0544721963010619,-0.37776885272156,-0.0150254037405914,0.0029978769406629,-0.63476996557715,0
"11",-0.0466166678710408,-0.0577487933840513,-0.306087807729704,-0.0355087660846288,-0.284827675083945,-0.0121038100678191,0.00451715420533638,-0.592514498686543,0
"12",-0.0441442622187129,-0.0549104695355408,-0.491628771118528,-0.0789577418824468,-0.511026579701933,-0.00963140441549109,0.00586959135240318,-0.557151673279816,0
"13",-0.0414637149513204,-0.0517877562398115,-0.46832590084122,-0.0494867711195496,-0.468865599661587,-0.00695085714809856,0.00783381653583422,-0.519197833879667,0
"14",-0.0387492821909202,-0.0485812099075351,-0.330911794793637,-0.0678091086526811,-0.353138755110758,-0.00423642438769838,0.00911182472853905,-0.481150722222442,0
"15",-0.0361350361541405,-0.0454543478495334,-0.408073884152762,-0.0683456424231209,-0.427859254870287,-0.00162217835091872,0.00997602530094559,-0.444855256595056,0
"16",-0.0334533311379044,-0.0422108207042827,-0.413204344415703,-0.0528288615791891,-0.423490278643787,0.00105952666531741,0.011326132401886,-0.407958285269306,0
"17",-0.0299175461719574,-0.0378842051393068,-0.520165611368901,0.00288989398075623,-0.488664126585247,0.00459531163126439,0.0121641915320181,-0.359798976139434,0
"18",-0.0270163806066045,-0.034296329554605,-0.407150955857705,-0.0227183610763242,-0.40150011657459,0.00749647719661736,0.0135748132019887,-0.320674567747733,0
"19",-0.024135161897542,-0.030703510113335,-0.216653017498898,0.00443275657353589,-0.188940265147512,0.0103776959056798,0.0140133580996915,-0.282147754565765,0
"20",-0.0212140866675535,-0.0270346403240012,-0.432062830209617,-0.049720963168059,-0.456488433500045,0.0132987711356683,0.0146105874098006,-0.243404526519871,0
"21",-0.0184675675398206,-0.0235641051505739,-0.260883636535509,0.00370352806990741,-0.245184526517314,0.0160452902634012,0.0150697815611889,-0.207252313254176,0
"22",-0.0155358833877106,-0.0198406662634434,-0.214039646229263,0.000994359257765325,-0.197474415976134,0.0189769744155112,0.0146501105863794,-0.168942852292763,0
"23",-0.0123292373640487,-0.0157496951766077,-0.134374588201443,-0.0422001524500972,-0.157511669210921,0.022183620439173,0.0140647833730219,-0.127354546952252,0
"24",-0.00960654447507409,-0.0122643585501252,-0.0936798131161048,-0.0308286460706335,-0.112094338864504,0.0249063133281477,0.0141312655203667,-0.0922875616123265,0
"25",-0.00632949038214233,-0.00805901551029012,-0.187745873240928,-0.0347597261520703,-0.210003517933076,0.0281833674210794,0.0131023770777662,-0.050363431865744,0
"26",-0.003185193789768,-0.004017353264931,-0.10692313624645,0.0034952638080127,-0.0982288748636762,0.0313276640134538,0.01364347324951,-0.0104135147053742,0
"27",-0.000403589502601356,-0.000439617738145299,-0.018800982680742,-0.0131441270885792,-0.0353750039248405,0.0341092683006205,0.0145398820023256,0.0247142487309139,0
"28",0.00328473641058236,0.004302951907288,0.0467863208672177,0.0162391193220963,0.0553308060208878,0.037797594213804,0.0149533327168146,0.0709986897764606,0
"29",0.00640809894098188,0.00831373316561052,0.0795362616673534,0.0190706561634391,0.0913657634851927,0.0409209567442036,0.016176814314968,0.109944574333006,0
"30",0.0103432128618355,0.0133540765006586,0.259885423440608,0.0187272251871299,0.256266454924278,0.0448560706650573,0.0174530705563491,0.158705362185647,0
"31",0.0132985094667522,0.0171260855328788,0.226340942059583,-0.00767218681541413,0.208583360884285,0.047811367269974,0.0183003895081919,0.195111391230909,0
"32",0.0163325962284683,0.0209833662598343,0.367314773268308,0.02602586043427,0.371245376443356,0.0508454540316901,0.0189066209350224,0.23230681538069,0
"33",0.0197464579992516,0.0253010978252525,0.394940884998022,0.0218530904847118,0.391563613008019,0.0542593158024733,0.0192557062139278,0.273948576190682,0
"34",0.0230434162346546,0.029444560367606,0.404319094281361,0.035891998546067,0.412246033883332,0.0575562740378764,0.0194701297771405,0.313963751536575,0
"35",0.026306847049481,0.0335164900155076,0.415406797570165,0.0520183254160508,0.434864251357693,0.0608197048527028,0.0188271766172411,0.353386984246954,0
"36",0.0300538516696542,0.0381509371142377,0.427162343122654,0.0577462476900182,0.445417391967264,0.064566709472876,0.0165683564029913,0.398435620086878,0
"37",0.0340683850141129,0.0430618261698033,0.41404809172067,0.0686460918940299,0.438629324282415,0.068581242817335,0.0127680594261012,0.446456533794466,0
"38",0.0376571115484511,0.0473988486436755,0.413539976279623,0.0129509695410513,0.38358447237742,0.0721699693516729,0.00897081171943397,0.489180563197425,0
"39",0.0416663339306449,0.0521789346968971,0.655954748001904,0.0489180505504055,0.658050410806727,0.0761791917338667,0.00327690548887108,0.53669405183805,0
"40",0.0452768489108781,0.0564197457911085,0.453825535124044,0.0527485065238184,0.451940354379748,0.0797897067140999,-0.00294952432228528,0.579295103249587,0
"41",0.0483484329099007,0.0599762962845009,0.400177706779926,0.0713500333703696,0.419312907799985,0.0828612907131226,-0.00812176737700668,0.615402671388475,0
"42",0.0513883267005256,0.0634468790251702,0.372381249925708,0.09595237822629,0.398109341603853,0.0859011845037473,-0.0133666304423443,0.651019695188257,0
"43",0.0542663966101746,0.0666851321640989,0.275715811740888,0.0899216176488424,0.296560870383862,0.0887792544133962,-0.0180696268446623,0.684635302448261,0
"44",0.0584633599299682,0.0713197631343078,0.232597563364048,0.0301720674876139,0.199527865507874,0.0929762177331899,-0.0247085838647466,0.733476353554028,0
"45",0.0614818907207802,0.0745855269547378,0.216989292013507,0.0992286931341935,0.246260533583069,0.0959947485240019,-0.0287038410608195,0.768475085917248,0
"46",0.0647903581576829,0.0780968205704935,0.257952996529569,0.0920056514951753,0.27396239110138,0.0993032159609046,-0.0325985907388326,0.80671404237228,0
"47",0.0683474537081165,0.0817890268658221,0.0799501872798795,0.0665720210100066,0.0739886317864591,0.102860311511338,-0.0357290138562389,0.84768647284778,0
"48",0.0720105207054964,0.0854975406886918,0.0212921857800685,0.0758028553933739,0.0209872276114867,0.106523378508718,-0.0382598798804748,0.889728753216265,0
"49",0.0758747741348033,0.0893024130417268,-0.0788023679044796,0.10664723798563,-0.053747777019812,0.110387631938025,-0.0405407109494996,0.933914385305843,0
"50",0.081099185185213,0.0942637027362207,-0.291866364596855,0.0569628335594369,-0.307958584575123,0.115612042988435,-0.0429476794859334,0.993380130864655,0
"51",0.0995714408152633,0.109986427022529,-0.193190328850277,0.0897062880044721,-0.204537978608408,0.134084298618485,-0.0535870844666192,1.20100170475799,0
"52",-0.0183606025201243,-0.0434239120986114,0.226256358913257,-0.0260979459834914,0.22725312830775,-0.0153368819612005,0.00906000995361577,-1.22455086961083,0
"53",-0.0215865181375084,-0.0432421796855985,0.210974563801972,0.00223957265515082,0.235001224970243,-0.0185627975785847,0.000426668444881154,-0.998547257091571,0
"54",-0.0220943680441689,-0.0427593471611228,0.122867714519777,-0.00680747983506084,0.140557724361511,-0.0190706474852452,-0.00125454428948475,-0.940909334788263,0
"55",-0.0223993418412416,-0.0422360959843571,0.115287177564153,-0.0356123006040083,0.107709600233066,-0.0193756212823179,-0.00212110501955697,-0.894600755087279,0
"56",-0.0226211397376971,-0.0415335367280157,-0.273875560380625,-0.0598887907809209,-0.292309789945689,-0.0195974191787735,-0.00303250050755652,-0.844631870908631,0
"57",-0.0227176399001085,-0.0408426800734144,-0.146758911028023,-0.0189594576633891,-0.137612248548588,-0.0196939193411847,-0.00362293549920427,-0.803310009097228,0
"58",-0.0227342932984706,-0.040090192857317,-0.311333732528115,-0.0510402681671198,-0.322684174543295,-0.0197105727395469,-0.00420951732895207,-0.763914802352975,0
"59",-0.0226923332145771,-0.0394092519311339,-0.360032753671216,-0.0427180426932265,-0.365777341506366,-0.0196686126556533,-0.00473045044961,-0.731842248035812,0
"60",-0.0226018101922564,-0.0386808800925688,-0.317386196590267,-0.0576033991401616,-0.342153161921991,-0.0195780896333326,-0.00488705709696959,-0.700366615336667,0
"61",-0.0224015054411509,-0.0376060551256748,-0.443571786385313,-0.0475999795123584,-0.460174795663964,-0.0193777848822271,-0.00520067593596621,-0.6580097395153,0
"62",-0.0221798511321118,-0.0366845530604325,-0.306793570649361,-0.00451326467565408,-0.285198770005132,-0.019156130573188,-0.00538903456803003,-0.624717780632304,0
"63",-0.0218719111080521,-0.0355995566578717,-0.383255171213917,-0.0444762862833649,-0.391691044915221,-0.0188481905491284,-0.00526737946938186,-0.588324707051396,0
"64",-0.0214628828515998,-0.0343407946832654,-0.526158182783084,-0.0329311269913581,-0.522277180275415,-0.018439162292676,-0.00531569946476004,-0.54915555728353,0
"65",-0.0208191760471218,-0.0325882877225285,-0.428076697604042,0.000171481488854864,-0.403465916702965,-0.017795455488198,-0.0044758317860311,-0.498931865586355,0
"66",-0.0203266485553374,-0.0313619424598554,-0.377300264255563,-0.00209077314170733,-0.35946165120846,-0.0173029279964137,-0.00405296476263657,-0.466192167692218,0
"67",-0.0196910418575553,-0.0298755359689786,-0.500417542943248,-0.01840114090547,-0.492802392235809,-0.0166673212986315,-0.00368813070839598,-0.428683325344351,0
"68",-0.0188445900923434,-0.0280144953559002,-0.549288865664941,-0.0476051418352586,-0.579780461519119,-0.0158208695334197,-0.00321981668346441,-0.384528134571716,0
"69",-0.0179065869095571,-0.0260642988663899,-0.318455746604933,0.0131986449096447,-0.297895085726979,-0.0148828663506333,-0.00265720350875584,-0.34103800735663,0
"70",-0.0169998408836047,-0.0242612709215199,-0.508866157703607,0.0172875005136029,-0.478897556853669,-0.0139761203246809,-0.00200429861371967,-0.302948262764376,0
"71",-0.0159576914765725,-0.0222649862901309,-0.391179555492669,0.00668491398880779,-0.368594000890042,-0.0129339709176487,-0.0016066338267077,-0.26278980713134,0
"72",-0.0147349810322906,-0.0200035751606739,-0.352828089699969,-0.0288058229255298,-0.361853841845118,-0.0117112604733668,-0.00107481907163764,-0.219481696573224,0
"73",-0.0135483100697987,-0.0178749112020942,-0.270055068550671,-0.0305020174989485,-0.281318160983661,-0.0105245895108749,-0.000530455098038205,-0.180534514090972,0
"74",-0.0120030735863466,-0.0151807685724585,-0.188702525993524,0.0146810609966756,-0.158059920427314,-0.00897935302742286,0.000165614733955233,-0.133403663902269,0
"75",-0.0104683660139872,-0.0125753417330412,-0.0822312910787645,0.0167728012203372,-0.0591940694720889,-0.00744464545506348,0.000795570723115056,-0.0897982803217937,0
"76",-0.0088786456279301,-0.00993676400209315,0.00947461273485975,-0.000318961651241665,0.0197261963942514,-0.00585492506900633,0.000924542511352787,-0.0473349422827245,0
"77",-0.00701792986492428,-0.00691264804090355,0.0375057319535865,-0.0105049296856141,0.0325453599080273,-0.00399420930600055,0.000961146859629457,-0.000473629729897564,0
"78",-0.005459018847909,-0.0044238811755057,0.0795918839770226,-0.0122199037792928,0.076677873767364,-0.00243529828898525,0.000705157617868912,0.0368372094091737,0
"79",-0.00384245537194478,-0.00187991206718401,-0.101131778981107,-0.0194568929774534,-0.112239566101692,-0.000818734813021008,0.000624606272788241,0.0739553577508237,0
"80",-0.00207004833223349,0.000871929119119054,0.169533978619578,0.0220883725323578,0.18855740810553,0.000953672226690254,0.000199781171530928,0.113087858219855,0
"81",-3.09812119216823e-05,0.00399593587195559,0.280667134931142,-0.0130714551384849,0.268082455197435,0.00299273934700204,-0.000413874662975468,0.156400014345256,0
"82",0.00161684141392766,0.00649197323992299,0.344523565616964,0.0140574388113824,0.351593311175494,0.0046405619728514,-0.000582033040216163,0.190270767409311,0
"83",0.00369641030037188,0.00961015169022073,0.407232892312031,0.0252783938619774,0.416151213303065,0.00672013085929562,-0.00096119179246023,0.231802041012456,0
"84",0.00589931189738296,0.0128792145418818,0.36129495102881,-0.0121152972365143,0.343908070634818,0.0089230324563067,-0.00108000459245248,0.274561151373455,0
"85",0.00783131911701043,0.0157209397535521,0.466556943113168,-0.0113385293226914,0.448654277849032,0.0108550396759342,-0.00104134849720654,0.31120282528359,0
"86",0.0101671857035851,0.0191288481778398,0.417535771714364,0.0378329237715807,0.434170207783629,0.0131909062625089,-0.000651687061885906,0.354645697620438,0
"87",0.0124075211067136,0.0223720195251323,0.490276632189406,0.0274626003802522,0.497403103221802,0.0154312416656373,-0.000396612337650506,0.395630144890835,0
"88",0.014621399128504,0.025555252665113,0.565409444394635,0.0266294166999925,0.572802742047421,0.0176451196874278,0.00018245979729494,0.435663540318881,0
"89",0.0168434106181705,0.0287308112910583,0.485200835107641,0.0504773186743587,0.504818413691044,0.0198671311770942,0.000861187747817235,0.475556103386686,0
"90",0.018951272111835,0.0317269961275093,0.500866000880202,0.0103300039448914,0.489087202341684,0.0219749926707588,0.00141814275469924,0.513294784830005,0
"91",0.0213275216438548,0.0350873490909981,0.528498403678508,0.0463970088687201,0.543397241108291,0.0243512422027786,0.00278798465086713,0.555916818154642,0
"92",0.0236133383187143,0.0383037247598427,0.385371852258892,0.00646040925286576,0.365287634362049,0.0266370588776379,0.00400376044705895,0.59721089712024,0
"93",0.0256869263813766,0.0412085029993718,0.323766805061472,0.00537284002307315,0.306387238496717,0.0287106469403003,0.00528152647044902,0.635121311531789,0
"94",0.028051579036084,0.0445062453378545,0.451586129895079,0.00621135652102247,0.42721270485788,0.0310752995950079,0.00674633883378199,0.679141875855097,0
"95",0.0300966658136284,0.0473453662099369,0.303896584923982,0.0538590097813588,0.314438992859237,0.0331203863725521,0.00790429395926701,0.718149609655541,0
"96",0.0318399198216117,0.0497553741858539,0.186960825576789,0.0142216037966323,0.169397573299739,0.0348636403805353,0.00832700540105988,0.752300146508583,0
"97",0.0340876634214478,0.0528475382715353,0.0882406948151075,0.0139707706249743,0.0623925721061246,0.0371113839803716,0.00859474185582719,0.797908030504567,0
"98",0.0363728013089191,0.0559702514352872,-0.0502832217777878,0.0129880177699309,-0.0803498574980258,0.0393965218678429,0.00794240188229446,0.846628263710729,0
"99",0.0382380200740166,0.0584995776492709,0.0154331243801089,0.036852654395069,0.0101695261120129,0.0412617406329402,0.00689003212752043,0.888684422214044,0
"100",0.0403621717256412,0.061351846935849,-0.0300416286275502,0.0690920986757938,-0.0168831812102717,0.0433858922845648,0.00496983293059993,0.93985591235646,0
"101",0.0428007108350284,0.0645743277592538,-0.194588260352234,0.0436087944089642,-0.1982354829611,0.045824431393952,0.00174551698044244,1.0043813681664,0
"102",0.0498115934226222,0.0731334790402826,-0.162198053401974,0.0404521998600488,-0.184473343533241,0.0528353139815461,-0.00704102695440545,1.25595336690373,0
"103",-0.0380344194031495,-0.0665688065435057,0.321793729266119,-0.023726430373296,0.346393075469934,-0.035313328204519,-0.0745570038113145,-1.29820152032859,0
"104",-0.0365973678959695,-0.0574560108822472,0.187829862193342,-0.0236216276053058,0.196071896405191,-0.0338762766973389,-0.0472993906762228,-0.997272572450022,0
"105",-0.0358825627379009,-0.055107654265481,0.012553328473034,-0.0180570124134344,0.0333079669224919,-0.0331614715392703,-0.0410395360633924,-0.931543755515629,0
"106",-0.0354129175618928,-0.0537258582215058,-0.0444476312067921,-0.0744898370177449,-0.0703066884286985,-0.0326918263632621,-0.0374661761952651,-0.894555014444977,0
"107",-0.034755328088406,-0.0519340471833041,-0.0171050423096943,-0.0227639548296854,-0.00472864999222098,-0.0320342368897755,-0.0334642698869939,-0.848257881026971,0
"108",-0.0342008522904562,-0.0505202021313756,0.0839877064809276,-0.0685841684092964,0.0544932729892337,-0.0314797610918257,-0.030513554990787,-0.812944783383116,0
"109",-0.0334951160018351,-0.0488181537231846,-0.137197342401328,-0.067068964095254,-0.164295860193501,-0.0307740248032046,-0.0272536952692193,-0.771736811436754,0
"110",-0.0327181535953577,-0.0470432909817389,-0.283418103503346,-0.0476860322424956,-0.295844092855753,-0.0299970623967272,-0.0240316649742309,-0.730158950444893,0
"111",-0.031975330831362,-0.0454234994685075,-0.3290968399216,-0.0539742842509884,-0.338740158879382,-0.0292542396327314,-0.0216379879378341,-0.693353627094922,0
"112",-0.0311134417908085,-0.0436204863167077,-0.406901212791139,-0.0181298724840136,-0.391457018609329,-0.0283923505921779,-0.0192294946918465,-0.653562273322134,0
