"","cpdp","xswcpdp","xcwcpdp","xcwccpdp","xswccpdp","pdp","ale","grid","NA"
"1",0.0665904986093107,0.148656128899769,0.85661592700004,0.0945412241636181,0.858803152483292,0.11986609377978,0.440155741543348,-1.24730790070683,0
"2",0.0292633232987307,0.081738207774579,0.624633371748102,0.0539098732476422,0.623430505179084,0.0825389184692006,0.244292303174172,-1.00033058969736,0
"3",0.0208027002332974,0.066435208868251,0.553867259233703,0.0458893306256825,0.551826808246625,0.0740782954037674,0.194535437474133,-0.933564910780895,0
"4",0.0154450799005659,0.0567025871117227,0.513992567593542,0.0358631949704593,0.514487442539884,0.0687206750710359,0.161209112464172,-0.888139898149498,0
"5",0.0112116008341396,0.0489833626424152,0.465225266343025,0.030698327904229,0.464041024720859,0.0644871960046096,0.134084868107507,-0.85014343687347,0
"6",0.0073698042450257,0.0419520722010972,0.442452891109127,0.0260544035625125,0.444310752943523,0.0606453994154958,0.109358036395275,-0.81376380575347,0
"7",0.00398227814656329,0.0357276880752588,0.386803376979223,0.016470736616048,0.386413454000079,0.0572578733170333,0.0870657025234761,-0.779929152456484,0
"8",0.000531096584066186,0.0293583125574325,0.343241502791704,0.0126799497020888,0.34267464722625,0.0538066917545363,0.0650367260419047,-0.743462454582914,0
"9",-0.00311375637916821,0.0225944886153577,0.30570918700991,0.00936064870722764,0.303787679815157,0.0501618387913019,0.0412923570904842,-0.702325326974446,0
"10",-0.00576165065989502,0.017651847104155,0.270858954999427,0.00442138056068755,0.271182891030511,0.047513944510575,0.023986673610559,-0.670397469235527,0
"11",-0.0088093797363921,0.0119258098643587,0.236838838610071,0.00313641903709865,0.236783529099167,0.0444662154340779,0.00394136205588996,-0.631031059885015,0
"12",-0.0121219523220502,0.00564543414229342,0.195520140116717,-0.00263105572724429,0.195047626948861,0.0411536428484197,-0.0175892330916589,-0.58423025590988,0
"13",-0.0149922671122043,0.000140382701083134,0.16610715352674,-0.00789458503539281,0.165968843231577,0.0382833280582659,-0.0366039855842825,-0.539197023789422,0
"14",-0.0176268147007009,-0.00498369756889752,0.129831203050656,-0.0109237545368215,0.130340105405263,0.0356487804697691,-0.0541603415807025,-0.492784496085508,0
"15",-0.0195128155693491,-0.00871028085540837,0.108283537190196,-0.0112376465092267,0.108910944768949,0.033762779601121,-0.066933395178976,-0.455368833317464,0
"16",-0.0214509108157331,-0.0126132981368798,0.0746264762842944,-0.0163580867846767,0.0748296431732702,0.031824684354737,-0.0795346707777759,-0.411607459782026,0
"17",-0.0229475721658719,-0.0157032386622296,0.0636883657539507,-0.0197835639249671,0.0635717579775681,0.0303280230045981,-0.0897330864924529,-0.372287014313504,0
"18",-0.0242681152004578,-0.0185178912036834,0.0474581758690477,-0.0229180783768974,0.0469221712180001,0.0290074799700123,-0.0996630714453622,-0.331112688420817,0
"19",-0.025359427873247,-0.0209532866564174,0.031740416275449,-0.0225740556114497,0.0319358019623703,0.027916167297223,-0.108532202151818,-0.28900179619163,0
"20",-0.0261305083555879,-0.022792422760082,0.0167274928371301,-0.022999609504756,0.0172841504503421,0.0271450868148822,-0.115310724816479,-0.250434193161945,0
"21",-0.026705544033348,-0.0243191295642713,0.00836768007396061,-0.0244709377616116,0.00920875406320006,0.026570051137122,-0.121382407208412,-0.21005035248927,0
"22",-0.0270393359421859,-0.0254178699662475,0.00024394037194524,-0.0254036177474117,0.000857360959789864,0.0262362592282841,-0.126136252829336,-0.170616448640048,0
"23",-0.0271481684810989,-0.0260633163103445,-0.00468160550570314,-0.0268565972613497,-0.0048977479996922,0.0261274266893712,-0.130015287036951,-0.136085377169241,0
"24",-0.0270660332378038,-0.0264388465887438,-0.012543077783946,-0.0268116799941345,-0.0129918064016781,0.0262095619326662,-0.133229849543936,-0.0969716708649792,0
