"","eff1_kw","eff1_gp","eff2_kw","eff2_gp","eff3_gamma","eff4_gamma"
"x1",1.99385670153424,1.99385670153424,0.641828211024404,1.99385670153424,0.0953139271587133,0.130997071973979
"x2",1.99385670153424,1.99385670153424,0.69072807719931,1.99385670153424,0.0953139271587133,0.0953139271587133
"x3",1.99385670153424,1.99385670153424,0.261245088186115,1.99385670153424,0.0953139271587133,0.0953139271587133
"x4",1.12715547531843,1.99385670153424,0.666021322831511,1.99385670153424,0.0953139271587133,0.0953139271587133
"x5",1.99385670153424,1.99385670153424,0.482762045226991,1.99385670153424,0.0953139271587133,0.0953139271587133
