"","eff1_kw","eff1_gp","eff2_kw","eff2_gp","eff3_gamma","eff4_gamma"
"x1",1.67618182953447,0.00948354369029403,1.63748981803656,0.00948354369029403,19.9747551046312,19.9747551046312
"x2",0.525608253665268,0.0170948985032737,0.602411005180329,0.00948354369029403,4.22311960253865,19.9747551046312
"x3",1.99747551046312,0.167170651722699,1.99747551046312,1.99747551046312,1.73693932592869,3.64290279336274
