"","eff1_kw","eff1_gp","eff2_kw","eff2_gp","eff3_gamma","eff4_gamma"
"x1",1.99710057023913,1.99710057023913,0.36315824277699,1.99710057023913,0.00929105561226606,0.151698291301727
"x2",0.666703935712576,1.99710057023913,0.647864530794322,0.000929105561226606,2.29085963685066,17.3310418054461
"x3",0.275419726967812,1.99710057023913,0.0309948706999421,0.000929105561226606,0.00929105561226606,19.6762056602165
"x4",0.8508684723638,0.776250761467963,0.647864530794322,0.000929105561226606,4.0284963324666,19.9710057023913
"x5",1.99710057023913,1.99710057023913,0.73939620051533,0.0820658728480339,0.472900085151196,8.96929202135652
